type,timestamp,power
idle128_r2_simpleCUFFT_hybrid,1648086902865745345,33880
idle128_r2_simpleCUFFT_hybrid,1648086903682603366,62061
idle128_r2_simpleCUFFT_hybrid,1648086908306755643,145681
idle128_r2_simpleCUFFT_hybrid,1648086908309076385,145681
