type,timestamp,power
idle128_r4_simpleCUFFT_hybrid,1648087041316709080,32445
idle128_r4_simpleCUFFT_hybrid,1648087042116802125,61634
idle128_r4_simpleCUFFT_hybrid,1648087046757240379,143471
idle128_r4_simpleCUFFT_hybrid,1648087046758483456,143471
