type,timestamp,power
idle512_r1_vectorAdd_compute,1648082167190580031,33196
idle512_r1_vectorAdd_compute,1648082167595857358,44773
idle512_r1_vectorAdd_compute,1648082172246774443,161110
idle512_r1_vectorAdd_compute,1648082172248191894,161110
