type,timestamp,power
idle512_r5_coalescing_memory,1648254811592338879,33206
idle512_r5_coalescing_memory,1648254811978712116,45674
idle512_r5_coalescing_memory,1648254816856675444,183697
idle512_r5_coalescing_memory,1648254816857609662,183697
