type,number_of_arrays,array_size,time
0,8,23,0.100448
1,8,23,0.083744
0,8,23,0.073728
1,8,23,0.077696
0,8,23,0.074528
1,8,23,0.07888
0,16,23,0.090944
1,16,23,0.07984
0,16,23,0.092608
1,16,23,0.08032
0,16,23,0.090688
1,16,23,0.079904
0,24,23,0.108832
1,24,23,0.086176
0,24,23,0.109088
1,24,23,0.086304
0,24,23,0.117664
1,24,23,0.087072
0,32,23,0.116064
1,32,23,0.085856
0,32,23,0.112672
1,32,23,0.085504
0,32,23,0.110368
1,32,23,0.086816
0,40,23,0.1256
1,40,23,0.089728
0,40,23,0.129536
1,40,23,0.088384
0,40,23,0.13392
1,40,23,0.091744
0,48,23,0.128384
1,48,23,0.090176
0,48,23,0.132896
1,48,23,0.092096
0,48,23,0.128928
1,48,23,0.0872
0,56,23,0.131456
1,56,23,0.09024
0,56,23,0.135264
1,56,23,0.09232
0,56,23,0.130528
1,56,23,0.089984
0,64,23,0.130944
1,64,23,0.108352
0,64,23,0.13456
1,64,23,0.108672
0,64,23,0.132384
1,64,23,0.11248
0,72,23,0.19008
1,72,23,0.135648
0,72,23,0.189056
1,72,23,0.133344
0,72,23,0.187744
1,72,23,0.135936
0,80,23,0.196704
1,80,23,0.140576
0,80,23,0.190112
1,80,23,0.141344
0,80,23,0.191872
1,80,23,0.144704
0,88,23,0.192448
1,88,23,0.151936
0,88,23,0.191392
1,88,23,0.146784
0,88,23,0.191552
1,88,23,0.15104
0,96,23,0.194624
1,96,23,0.175104
0,96,23,0.194496
1,96,23,0.174048
0,96,23,0.199232
1,96,23,0.171168
0,104,23,0.219424
1,104,23,0.185984
0,104,23,0.214496
1,104,23,0.185344
0,104,23,0.21568
1,104,23,0.179456
0,112,23,0.228224
1,112,23,0.18496
0,112,23,0.212128
1,112,23,0.19024
0,112,23,0.218048
1,112,23,0.184224
0,120,23,0.217696
1,120,23,0.192096
0,120,23,0.222784
1,120,23,0.190912
0,120,23,0.221472
1,120,23,0.195584
0,128,23,0.222048
1,128,23,0.193472
