type,number_of_arrays,array_size,time
0,8,12,0.047424
1,8,12,0.027904
0,8,12,0.042688
1,8,12,0.027712
0,8,12,0.043712
1,8,12,0.028384
0,16,12,0.052
1,16,12,0.030752
0,16,12,0.04928
1,16,12,0.0296
0,16,12,0.04848
1,16,12,0.028864
0,24,12,0.056608
1,24,12,0.032
0,24,12,0.055904
1,24,12,0.031232
0,24,12,0.054912
1,24,12,0.03216
0,32,12,0.057536
1,32,12,0.031488
0,32,12,0.056928
1,32,12,0.03152
0,32,12,0.057888
1,32,12,0.03088
0,40,12,0.057792
1,40,12,0.031456
0,40,12,0.058592
1,40,12,0.031712
0,40,12,0.058432
1,40,12,0.030624
0,48,12,0.058656
1,48,12,0.032032
0,48,12,0.059328
1,48,12,0.031936
0,48,12,0.058848
1,48,12,0.032896
0,56,12,0.06144
1,56,12,0.032544
0,56,12,0.060192
1,56,12,0.033248
0,56,12,0.059424
1,56,12,0.033184
0,64,12,0.06032
1,64,12,0.039744
0,64,12,0.06
1,64,12,0.039136
0,64,12,0.0608
1,64,12,0.039456
0,72,12,0.061696
1,72,12,0.038912
0,72,12,0.06112
1,72,12,0.04016
0,72,12,0.062048
1,72,12,0.040256
0,80,12,0.06224
1,80,12,0.04
0,80,12,0.062592
1,80,12,0.03888
0,80,12,0.065376
1,80,12,0.038432
0,88,12,0.066816
1,88,12,0.04032
0,88,12,0.064352
1,88,12,0.040192
0,88,12,0.063264
1,88,12,0.040384
0,96,12,0.064544
1,96,12,0.044672
0,96,12,0.066368
1,96,12,0.045888
0,96,12,0.0664
1,96,12,0.045088
0,104,12,0.067584
1,104,12,0.04624
0,104,12,0.070688
1,104,12,0.046944
0,104,12,0.06736
1,104,12,0.047008
0,112,12,0.070912
1,112,12,0.047136
0,112,12,0.071072
1,112,12,0.045184
0,112,12,0.069792
1,112,12,0.04656
0,120,12,0.068576
1,120,12,0.046656
0,120,12,0.067968
1,120,12,0.045824
0,120,12,0.071488
1,120,12,0.046784
0,128,12,0.069312
1,128,12,0.047328
0,128,12,0.07168
1,128,12,0.048192
0,128,12,0.067552
1,128,12,0.047456
0,136,12,0.085248
1,136,12,0.053248
0,136,12,0.083168
1,136,12,0.056448
0,136,12,0.08464
1,136,12,0.054656
0,144,12,0.088096
1,144,12,0.056256
0,144,12,0.110848
1,144,12,0.057344
0,144,12,0.081024
1,144,12,0.058496
0,152,12,0.086432
1,152,12,0.0568
0,152,12,0.085472
1,152,12,0.05696
0,152,12,0.090368
1,152,12,0.058496
0,160,12,0.08512
1,160,12,0.061088
0,160,12,0.086496
1,160,12,0.062912
0,160,12,0.08544
1,160,12,0.061376
0,168,12,0.098784
1,168,12,0.074624
0,168,12,0.097568
1,168,12,0.073888
0,168,12,0.097856
1,168,12,0.075552
0,176,12,0.096896
1,176,12,0.072896
0,176,12,0.098688
1,176,12,0.074016
0,176,12,0.098496
1,176,12,0.07568
0,184,12,0.100256
1,184,12,0.076736
0,184,12,0.101088
1,184,12,0.074336
0,184,12,0.103264
1,184,12,0.075072
0,192,12,0.103424
1,192,12,0.076128
0,192,12,0.101984
1,192,12,0.075744
0,192,12,0.100672
1,192,12,0.077216
0,200,12,0.110368
1,200,12,0.080224
0,200,12,0.111872
1,200,12,0.081344
0,200,12,0.110208
1,200,12,0.081792
0,208,12,0.111168
1,208,12,0.081024
0,208,12,0.111136
1,208,12,0.08192
0,208,12,0.11216
1,208,12,0.082176
0,216,12,0.114496
1,216,12,0.082656
0,216,12,0.112672
1,216,12,0.084064
0,216,12,0.117984
1,216,12,0.084448
0,224,12,0.120192
1,224,12,0.08464
0,224,12,0.117856
1,224,12,0.080192
0,224,12,0.11808
1,224,12,0.084672
0,232,12,0.124896
1,232,12,0.0936
0,232,12,0.12784
1,232,12,0.09216
0,232,12,0.128384
1,232,12,0.093056
0,240,12,0.127648
1,240,12,0.094688
0,240,12,0.131648
1,240,12,0.091616
0,240,12,0.126176
1,240,12,0.093248
0,248,12,0.128064
1,248,12,0.093408
0,248,12,0.133952
1,248,12,0.094432
0,248,12,0.12912
1,248,12,0.095968
0,256,12,0.12992
1,256,12,0.096032
0,256,12,0.130208
1,256,12,0.095136
0,256,12,0.132672
1,256,12,0.094464
0,264,12,0.139744
1,264,12,0.099264
0,264,12,0.139712
1,264,12,0.100352
0,264,12,0.140608
1,264,12,0.099104
0,272,12,0.141184
1,272,12,0.102432
0,272,12,0.140128
1,272,12,0.100896
0,272,12,0.141824
1,272,12,0.100416
0,280,12,0.144064
1,280,12,0.098624
0,280,12,0.142784
