type,number_of_arrays,array_size,time
0,8,16,0.056768
1,8,16,0.044928
0,8,16,0.05328
1,8,16,0.044096
0,8,16,0.054208
1,8,16,0.043904
0,16,16,0.0632
1,16,16,0.045088
0,16,16,0.062912
1,16,16,0.045088
0,16,16,0.062624
1,16,16,0.045568
0,24,16,0.071776
1,24,16,0.047904
0,24,16,0.071168
1,24,16,0.048544
0,24,16,0.072416
1,24,16,0.048416
0,32,16,0.075776
1,32,16,0.048512
0,32,16,0.07664
1,32,16,0.048352
0,32,16,0.0752
1,32,16,0.047744
0,40,16,0.085792
1,40,16,0.049376
0,40,16,0.07808
1,40,16,0.048576
0,40,16,0.078784
1,40,16,0.04928
0,48,16,0.08048
1,48,16,0.050272
0,48,16,0.079424
1,48,16,0.051392
0,48,16,0.079584
1,48,16,0.050528
0,56,16,0.080288
1,56,16,0.051712
0,56,16,0.081696
1,56,16,0.051552
0,56,16,0.079264
1,56,16,0.050432
0,64,16,0.081056
1,64,16,0.061088
0,64,16,0.07872
1,64,16,0.06224
0,64,16,0.080992
1,64,16,0.0624
0,72,16,0.093536
1,72,16,0.063712
0,72,16,0.08976
1,72,16,0.066592
0,72,16,0.090656
1,72,16,0.064096
0,80,16,0.09728
1,80,16,0.064448
0,80,16,0.09184
1,80,16,0.061184
0,80,16,0.090752
1,80,16,0.062368
0,88,16,0.093024
1,88,16,0.064704
0,88,16,0.096256
1,88,16,0.064928
0,88,16,0.093632
1,88,16,0.067168
0,96,16,0.09152
1,96,16,0.075648
0,96,16,0.091456
1,96,16,0.073536
0,96,16,0.093184
1,96,16,0.073728
0,104,16,0.117536
1,104,16,0.087552
0,104,16,0.119616
1,104,16,0.084864
0,104,16,0.117792
1,104,16,0.0832
0,112,16,0.117792
1,112,16,0.088096
0,112,16,0.113088
1,112,16,0.085184
0,112,16,0.120096
1,112,16,0.086048
0,120,16,0.118912
1,120,16,0.08544
0,120,16,0.119584
1,120,16,0.086016
0,120,16,0.117728
1,120,16,0.085184
0,128,16,0.118912
1,128,16,0.085344
0,128,16,0.115808
1,128,16,0.08784
0,128,16,0.122112
1,128,16,0.089248
0,136,16,0.134272
1,136,16,0.104256
0,136,16,0.130912
1,136,16,0.100448
0,136,16,0.13264
1,136,16,0.101888
0,144,16,0.131744
1,144,16,0.107648
0,144,16,0.1384
1,144,16,0.103072
0,144,16,0.152288
1,144,16,0.103488
0,152,16,0.133024
1,152,16,0.103808
0,152,16,0.1384
1,152,16,0.105664
0,152,16,0.138208
1,152,16,0.103072
0,160,16,0.14048
1,160,16,0.116128
0,160,16,0.138016
