timestamp, temperature_gpu, power_draw_w, power_limit_w, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
1642433546687373496, 38, 114, 350,1695,9501,1695
1642433546689767202, 38, 114, 350,1695,9501,1695
1642433546692141934, 38, 114, 350,1695,9501,1695
1642433546696301685, 38, 114, 350,1695,9501,1695
1642433546700591133, 38, 114, 350,1695,9501,1695
1642433546703692970, 37, 114, 350,1695,9501,1695
1642433546706195379, 37, 114, 350,1695,9501,1695
1642433546708562203, 37, 114, 350,1695,9501,1695
1642433546710940196, 37, 114, 350,1695,9501,1695
1642433546713280628, 37, 114, 350,1695,9501,1695
1642433546717308330, 37, 114, 350,1695,9501,1695
1642433546722623136, 37, 114, 350,1695,9501,1695
1642433546725097538, 37, 114, 350,1695,9501,1695
1642433546727578819, 37, 114, 350,1695,9501,1695
1642433546729960417, 37, 114, 350,1695,9501,1695
1642433546732564186, 37, 114, 350,1695,9501,1695
1642433546734953449, 37, 114, 350,1695,9501,1695
1642433546739063318, 37, 114, 350,1695,9501,1695
1642433546744055283, 37, 114, 350,1695,9501,1695
1642433546746971317, 37, 114, 350,1695,9501,1695
1642433546749355458, 37, 114, 350,1695,9501,1695
1642433546751737008, 37, 114, 350,1695,9501,1695
1642433546754102930, 37, 114, 350,1695,9501,1695
1642433546756481122, 37, 114, 350,1695,9501,1695
1642433546760655891, 37, 114, 350,1695,9501,1695
1642433546764869396, 37, 114, 350,1695,9501,1695
1642433546768125093, 37, 114, 350,1695,9501,1695
1642433546770493018, 37, 114, 350,1695,9501,1695
1642433546772863556, 37, 114, 350,1695,9501,1695
1642433546775511009, 37, 114, 350,1695,9501,1695
1642433546778522890, 37, 114, 350,1695,9501,1695
1642433546782775887, 37, 114, 350,1695,9501,1695
1642433546790973464, 38, 114, 350,1695,9501,1695
1642433546793387139, 38, 114, 350,1695,9501,1695
1642433546795656683, 38, 114, 350,1695,9501,1695
1642433546798005549, 38, 114, 350,1695,9501,1695
1642433546800756285, 38, 114, 350,1695,9501,1695
1642433546804939230, 38, 114, 350,1695,9501,1695
1642433546809220639, 38, 114, 350,1695,9501,1695
1642433546811654742, 38, 114, 350,1695,9501,1695
1642433546814004956, 38, 114, 350,1695,9501,1695
1642433546816360768, 38, 114, 350,1695,9501,1695
1642433546818751328, 38, 114, 350,1695,9501,1695
1642433546821133822, 38, 114, 350,1695,9501,1695
1642433546825253780, 38, 114, 350,1695,9501,1695
1642433546830532911, 38, 114, 350,1695,9501,1695
1642433546832944321, 38, 114, 350,1695,9501,1695
1642433546835379289, 38, 114, 350,1695,9501,1695
1642433546837763736, 38, 114, 350,1695,9501,1695
1642433546840260768, 38, 114, 350,1695,9501,1695
1642433546842636358, 38, 114, 350,1695,9501,1695
1642433546846961080, 38, 114, 350,1695,9501,1695
1642433546851317967, 38, 114, 350,1695,9501,1695
1642433546854082626, 38, 114, 350,1695,9501,1695
1642433546856458257, 38, 114, 350,1695,9501,1695
1642433546858833970, 38, 114, 350,1695,9501,1695
1642433546861212715, 38, 114, 350,1695,9501,1695
1642433546863601022, 38, 114, 350,1695,9501,1695
1642433546867379362, 38, 114, 350,1695,9501,1695
1642433546871607691, 38, 114, 350,1695,9501,1695
1642433546875206410, 38, 114, 350,1695,9501,1695
1642433546877581360, 38, 114, 350,1695,9501,1695
1642433546879940643, 38, 114, 350,1695,9501,1695
1642433546882502297, 38, 114, 350,1695,9501,1695
1642433546885332843, 38, 114, 350,1695,9501,1695
1642433546889512670, 38, 114, 350,1695,9501,1695
1642433546894112615, 38, 114, 350,1695,9501,1695
1642433546897421066, 38, 114, 350,1695,9501,1695
1642433546899808411, 38, 114, 350,1695,9501,1695
1642433546902188807, 38, 114, 350,1695,9501,1695
1642433546904564148, 38, 114, 350,1695,9501,1695
1642433546906907386, 38, 114, 350,1695,9501,1695
1642433546911083848, 37, 114, 350,1695,9501,1695
1642433546915311695, 37, 114, 350,1695,9501,1695
1642433546918475779, 37, 114, 350,1695,9501,1695
1642433546920829072, 37, 114, 350,1695,9501,1695
1642433546923211894, 37, 114, 350,1695,9501,1695
1642433546925581742, 37, 114, 350,1695,9501,1695
1642433546927955441, 37, 114, 350,1695,9501,1695
1642433546931701526, 37, 114, 350,1695,9501,1695
1642433546937065012, 37, 114, 350,1695,9501,1695
1642433546939496107, 37, 114, 350,1695,9501,1695
1642433546941966567, 37, 114, 350,1695,9501,1695
1642433546944341307, 37, 114, 350,1695,9501,1695
1642433546946945687, 37, 114, 350,1695,9501,1695
1642433546949316286, 37, 114, 350,1695,9501,1695
1642433546953123186, 37, 114, 350,1695,9501,1695
1642433546957290018, 37, 114, 350,1695,9501,1695
1642433546960896678, 37, 114, 350,1695,9501,1695
1642433546963244503, 37, 114, 350,1695,9501,1695
1642433546965595569, 37, 114, 350,1695,9501,1695
1642433546967949390, 37, 114, 350,1695,9501,1695
1642433546970299617, 37, 114, 350,1695,9501,1695
1642433546973382866, 37, 114, 350,1695,9501,1695
1642433546977571333, 37, 114, 350,1695,9501,1695
1642433546981594333, 37, 114, 350,1695,9501,1695
1642433546983933084, 37, 114, 350,1695,9501,1695
1642433546986262795, 37, 114, 350,1695,9501,1695
1642433546988606061, 37, 114, 350,1695,9501,1695
1642433546991050160, 37, 114, 350,1695,9501,1695
1642433546994414632, 37, 114, 350,1695,9501,1695
1642433546998979305, 37, 114, 350,1695,9501,1695
1642433547003420643, 38, 114, 350,1695,9501,1695
1642433547005925281, 38, 114, 350,1695,9501,1695
1642433547008257355, 38, 114, 350,1695,9501,1695
1642433547010621622, 38, 114, 350,1695,9501,1695
1642433547012945927, 38, 114, 350,1695,9501,1695
1642433547015852835, 38, 114, 350,1695,9501,1695
1642433547020143885, 38, 114, 350,1695,9501,1695
1642433547024292618, 38, 114, 350,1695,9501,1695
1642433547026655709, 38, 114, 350,1695,9501,1695
1642433547029027274, 38, 114, 350,1695,9501,1695
1642433547031394657, 38, 114, 350,1695,9501,1695
1642433547033774867, 38, 114, 350,1695,9501,1695
1642433547036556250, 38, 114, 350,1695,9501,1695
1642433547040926867, 38, 114, 350,1695,9501,1695
1642433547045113019, 38, 114, 350,1695,9501,1695
1642433547047547477, 38, 114, 350,1695,9501,1695
1642433547049985327, 38, 114, 350,1695,9501,1695
1642433547052341470, 38, 114, 350,1695,9501,1695
1642433547054854034, 38, 114, 350,1695,9501,1695
1642433547057223484, 38, 114, 350,1695,9501,1695
1642433547061511106, 38, 114, 350,1695,9501,1695
1642433547065708371, 38, 114, 350,1695,9501,1695
1642433547068576805, 38, 114, 350,1695,9501,1695
1642433547070950480, 38, 114, 350,1695,9501,1695
1642433547073300124, 38, 114, 350,1695,9501,1695
1642433547075669581, 38, 114, 350,1695,9501,1695
1642433547077993621, 38, 114, 350,1695,9501,1695
1642433547081820046, 38, 114, 350,1695,9501,1695
1642433547086041462, 38, 114, 350,1695,9501,1695
1642433547089415294, 38, 114, 350,1695,9501,1695
1642433547091790087, 37, 114, 350,1695,9501,1695
1642433547094165366, 37, 114, 350,1695,9501,1695
1642433547096659185, 37, 114, 350,1695,9501,1695
1642433547099190784, 37, 114, 350,1695,9501,1695
1642433547102680844, 37, 114, 350,1695,9501,1695
1642433547107083951, 37, 114, 350,1695,9501,1695
1642433547111078522, 37, 114, 350,1695,9501,1695
1642433547113458583, 37, 114, 350,1695,9501,1695
1642433547115832695, 37, 114, 350,1695,9501,1695
1642433547118203117, 37, 114, 350,1695,9501,1695
1642433547120596490, 37, 114, 350,1695,9501,1695
1642433547124017770, 37, 114, 350,1695,9501,1695
1642433547128262979, 37, 114, 350,1695,9501,1695
1642433547131838529, 37, 114, 350,1695,9501,1695
1642433547134186276, 37, 114, 350,1695,9501,1695
1642433547136562984, 37, 114, 350,1695,9501,1695
1642433547138913810, 37, 114, 350,1695,9501,1695
1642433547141291321, 37, 114, 350,1695,9501,1695
1642433547143919258, 37, 114, 350,1695,9501,1695
1642433547148247274, 37, 114, 350,1695,9501,1695
1642433547152505964, 38, 114, 350,1695,9501,1695
1642433547155016596, 38, 114, 350,1695,9501,1695
1642433547157650721, 38, 114, 350,1695,9501,1695
1642433547159971983, 38, 114, 350,1695,9501,1695
1642433547162257132, 38, 114, 350,1695,9501,1695
1642433547164561593, 38, 114, 350,1695,9501,1695
1642433547168659812, 38, 114, 350,1695,9501,1695
1642433547172852119, 38, 114, 350,1695,9501,1695
1642433547176292901, 38, 114, 350,1695,9501,1695
1642433547178595185, 38, 114, 350,1695,9501,1695
1642433547180894550, 38, 114, 350,1695,9501,1695
1642433547183188618, 38, 114, 350,1695,9501,1695
1642433547185498639, 38, 114, 350,1695,9501,1695
1642433547189088912, 38, 114, 350,1695,9501,1695
1642433547193233527, 38, 114, 350,1695,9501,1695
1642433547196851188, 38, 114, 350,1695,9501,1695
1642433547199154163, 38, 114, 350,1695,9501,1695
1642433547201448685, 38, 114, 350,1695,9501,1695
1642433547203883530, 38, 114, 350,1695,9501,1695
1642433547206369546, 38, 114, 350,1695,9501,1695
1642433547209492558, 38, 114, 350,1695,9501,1695
1642433547214364817, 38, 114, 350,1695,9501,1695
1642433547220818065, 38, 114, 350,1695,9501,1695
1642433547223129575, 38, 114, 350,1695,9501,1695
1642433547225441698, 38, 114, 350,1695,9501,1695
1642433547227740760, 38, 114, 350,1695,9501,1695
1642433547230692768, 38, 114, 350,1695,9501,1695
1642433547234843507, 38, 114, 350,1695,9501,1695
1642433547239354026, 38, 114, 350,1695,9501,1695
1642433547241712228, 38, 114, 350,1695,9501,1695
1642433547244010529, 38, 114, 350,1695,9501,1695
1642433547246318594, 38, 114, 350,1695,9501,1695
1642433547248621773, 38, 114, 350,1695,9501,1695
1642433547251089429, 38, 114, 350,1695,9501,1695
1642433547255328646, 38, 114, 350,1695,9501,1695
1642433547259877459, 38, 114, 350,1695,9501,1695
1642433547262243304, 38, 114, 350,1695,9501,1695
1642433547264686606, 38, 114, 350,1695,9501,1695
1642433547266985188, 38, 114, 350,1695,9501,1695
1642433547269459260, 38, 114, 350,1695,9501,1695
1642433547271750407, 38, 114, 350,1695,9501,1695
1642433547275630304, 38, 114, 350,1695,9501,1695
1642433547279825674, 38, 114, 350,1695,9501,1695
1642433547283579313, 38, 114, 350,1695,9501,1695
1642433547285893010, 38, 114, 350,1695,9501,1695
1642433547288182013, 38, 114, 350,1695,9501,1695
1642433547290479757, 38, 114, 350,1695,9501,1695
1642433547292997381, 38, 114, 350,1695,9501,1695
1642433547296927913, 38, 114, 350,1695,9501,1695
1642433547301060946, 37, 114, 350,1695,9501,1695
1642433547304583847, 37, 114, 350,1695,9501,1695
1642433547306886640, 37, 114, 350,1695,9501,1695
1642433547309180627, 37, 114, 350,1695,9501,1695
1642433547311715257, 37, 114, 350,1695,9501,1695
1642433547314425572, 37, 114, 350,1695,9501,1695
1642433547318574257, 37, 114, 350,1695,9501,1695
1642433547322995777, 37, 114, 350,1695,9501,1695
1642433547326621176, 37, 114, 350,1695,9501,1695
1642433547328916043, 37, 114, 350,1695,9501,1695
1642433547331211479, 38, 114, 350,1695,9501,1695
1642433547333499300, 38, 114, 350,1695,9501,1695
1642433547335784491, 38, 114, 350,1695,9501,1695
1642433547339733691, 38, 114, 350,1695,9501,1695
1642433547343888561, 38, 114, 350,1695,9501,1695
1642433547347160088, 38, 114, 350,1695,9501,1695
1642433547349461062, 38, 114, 350,1695,9501,1695
1642433547351767924, 38, 114, 350,1695,9501,1695
1642433547354066525, 38, 114, 350,1695,9501,1695
1642433547356361797, 38, 114, 350,1695,9501,1695
1642433547359182438, 38, 114, 350,1695,9501,1695
1642433547363334978, 38, 114, 350,1695,9501,1695
1642433547367548965, 38, 114, 350,1695,9501,1695
1642433547369969357, 38, 114, 350,1695,9501,1695
1642433547372267647, 38, 114, 350,1695,9501,1695
1642433547374564606, 38, 114, 350,1695,9501,1695
1642433547376854908, 38, 114, 350,1695,9501,1695
1642433547379121013, 38, 114, 350,1695,9501,1695
1642433547383405010, 38, 114, 350,1695,9501,1695
1642433547387454636, 38, 114, 350,1695,9501,1695
1642433547390777200, 38, 114, 350,1695,9501,1695
1642433547393065089, 38, 114, 350,1695,9501,1695
1642433547395373493, 38, 114, 350,1695,9501,1695
1642433547397678015, 38, 114, 350,1695,9501,1695
1642433547399958238, 38, 114, 350,1695,9501,1695
1642433547403602980, 38, 114, 350,1695,9501,1695
1642433547407738612, 38, 114, 350,1695,9501,1695
1642433547411247439, 38, 114, 350,1695,9501,1695
1642433547413567190, 38, 114, 350,1695,9501,1695
1642433547415858985, 38, 114, 350,1695,9501,1695
1642433547418157028, 38, 114, 350,1695,9501,1695
1642433547420781259, 38, 114, 350,1695,9501,1695
1642433547423854406, 38, 114, 350,1695,9501,1695
1642433547428119740, 38, 114, 350,1695,9501,1695
1642433547432629615, 38, 114, 350,1695,9501,1695
1642433547435185607, 38, 114, 350,1695,9501,1695
1642433547437496343, 38, 114, 350,1695,9501,1695
1642433547439800396, 38, 114, 350,1695,9501,1695
1642433547442102501, 38, 114, 350,1695,9501,1695
1642433547445167909, 38, 114, 350,1695,9501,1695
1642433547449436458, 38, 114, 350,1695,9501,1695
1642433547453717077, 38, 114, 350,1695,9501,1695
1642433547456069508, 38, 114, 350,1695,9501,1695
1642433547458370316, 38, 114, 350,1695,9501,1695
1642433547460673769, 38, 114, 350,1695,9501,1695
1642433547462955294, 38, 114, 350,1695,9501,1695
1642433547465239599, 38, 114, 350,1695,9501,1695
1642433547469339592, 38, 114, 350,1695,9501,1695
1642433547474170378, 38, 114, 350,1695,9501,1695
1642433547476557562, 38, 114, 350,1695,9501,1695
1642433547478978256, 38, 114, 350,1695,9501,1695
1642433547481274336, 37, 114, 350,1695,9501,1695
1642433547483829646, 37, 114, 350,1695,9501,1695
1642433547486118736, 37, 114, 350,1695,9501,1695
1642433547489878891, 37, 114, 350,1695,9501,1695
1642433547494101022, 37, 114, 350,1695,9501,1695
1642433547497823683, 37, 114, 350,1695,9501,1695
1642433547500145614, 37, 114, 350,1695,9501,1695
1642433547502456409, 37, 114, 350,1695,9501,1695
1642433547504733115, 37, 114, 350,1695,9501,1695
1642433547507031086, 37, 114, 350,1695,9501,1695
1642433547510330173, 38, 114, 350,1695,9501,1695
1642433547514436060, 38, 114, 350,1695,9501,1695
1642433547518432466, 38, 114, 350,1695,9501,1695
1642433547520718791, 38, 114, 350,1695,9501,1695
1642433547523006780, 38, 114, 350,1695,9501,1695
1642433547525319622, 38, 114, 350,1695,9501,1695
1642433547527730326, 38, 114, 350,1695,9501,1695
1642433547530861008, 38, 114, 350,1695,9501,1695
1642433547535107761, 38, 114, 350,1695,9501,1695
1642433547539348552, 38, 114, 350,1695,9501,1695
1642433547541773715, 38, 114, 350,1695,9501,1695
1642433547544064003, 38, 114, 350,1695,9501,1695
1642433547546359204, 38, 114, 350,1695,9501,1695
1642433547548667591, 38, 114, 350,1695,9501,1695
1642433547550965840, 38, 114, 350,1695,9501,1695
1642433547554850723, 38, 114, 350,1695,9501,1695
1642433547558978426, 38, 114, 350,1695,9501,1695
1642433547562434263, 38, 114, 350,1695,9501,1695
1642433547564732743, 38, 114, 350,1695,9501,1695
1642433547567040482, 38, 114, 350,1695,9501,1695
1642433547569350044, 38, 114, 350,1695,9501,1695
1642433547571646691, 38, 114, 350,1695,9501,1695
1642433547575097288, 38, 114, 350,1695,9501,1695
1642433547579334226, 38, 114, 350,1695,9501,1695
1642433547582721450, 38, 114, 350,1695,9501,1695
1642433547585243926, 38, 114, 350,1695,9501,1695
1642433547587546970, 38, 114, 350,1695,9501,1695
1642433547590039686, 38, 114, 350,1695,9501,1695
1642433547592328783, 38, 114, 350,1695,9501,1695
1642433547594985013, 38, 114, 350,1695,9501,1695
1642433547599182609, 38, 114, 350,1695,9501,1695
1642433547603519779, 38, 114, 350,1695,9501,1695
1642433547605887289, 38, 114, 350,1695,9501,1695
1642433547608149839, 38, 114, 350,1695,9501,1695
1642433547610413106, 38, 114, 350,1695,9501,1695
1642433547612705749, 38, 114, 350,1695,9501,1695
1642433547614983253, 38, 114, 350,1695,9501,1695
1642433547618670031, 38, 114, 350,1695,9501,1695
1642433547622802200, 38, 114, 350,1695,9501,1695
1642433547626354584, 38, 114, 350,1695,9501,1695
1642433547628669025, 38, 114, 350,1695,9501,1695
1642433547630984927, 38, 114, 350,1695,9501,1695
1642433547633470938, 38, 114, 350,1695,9501,1695
1642433547636192564, 38, 114, 350,1695,9501,1695
1642433547639744456, 38, 114, 350,1695,9501,1695
1642433547644751009, 38, 114, 350,1695,9501,1695
1642433547648932377, 38, 114, 350,1695,9501,1695
1642433547651215820, 38, 114, 350,1695,9501,1695
1642433547653513574, 38, 114, 350,1695,9501,1695
1642433547655806708, 38, 114, 350,1695,9501,1695
1642433547658086224, 38, 114, 350,1695,9501,1695
1642433547662463344, 38, 114, 350,1695,9501,1695
1642433547666645074, 38, 114, 350,1695,9501,1695
1642433547669871038, 38, 114, 350,1695,9501,1695
1642433547672156675, 38, 114, 350,1695,9501,1695
1642433547674465084, 38, 114, 350,1695,9501,1695
1642433547676761995, 38, 114, 350,1695,9501,1695
1642433547679058894, 38, 114, 350,1695,9501,1695
1642433547682686404, 38, 114, 350,1695,9501,1695
1642433547686761337, 38, 114, 350,1695,9501,1695
1642433547690048502, 38, 114, 350,1695,9501,1695
1642433547692530762, 38, 114, 350,1695,9501,1695
1642433547694791580, 38, 114, 350,1695,9501,1695
1642433547697257374, 38, 114, 350,1695,9501,1695
1642433547699555433, 38, 114, 350,1695,9501,1695
1642433547702343076, 38, 114, 350,1695,9501,1695
1642433547706433018, 38, 114, 350,1695,9501,1695
1642433547710746970, 38, 114, 350,1695,9501,1695
1642433547713245303, 38, 114, 350,1695,9501,1695
1642433547715544356, 38, 114, 350,1695,9501,1695
1642433547717852593, 38, 114, 350,1695,9501,1695
1642433547720144460, 38, 114, 350,1695,9501,1695
1642433547722441696, 38, 114, 350,1695,9501,1695
1642433547726373009, 38, 114, 350,1695,9501,1695
1642433547730590644, 38, 114, 350,1695,9501,1695
1642433547734146222, 38, 114, 350,1695,9501,1695
1642433547736445194, 38, 114, 350,1695,9501,1695
1642433547738735005, 38, 114, 350,1695,9501,1695
1642433547741272896, 38, 114, 350,1695,9501,1695
1642433547744010024, 38, 114, 350,1695,9501,1695
1642433547747770310, 38, 114, 350,1695,9501,1695
1642433547752100416, 38, 114, 350,1695,9501,1695
1642433547755594076, 38, 114, 350,1695,9501,1695
1642433547757899519, 38, 114, 350,1695,9501,1695
1642433547760218453, 38, 114, 350,1695,9501,1695
1642433547762533402, 38, 114, 350,1695,9501,1695
1642433547764828554, 38, 114, 350,1695,9501,1695
1642433547768303932, 38, 114, 350,1695,9501,1695
1642433547772469769, 38, 114, 350,1695,9501,1695
1642433547776496287, 38, 114, 350,1695,9501,1695
1642433547778811078, 38, 114, 350,1695,9501,1695
1642433547781108910, 38, 114, 350,1695,9501,1695
1642433547783422806, 38, 114, 350,1695,9501,1695
1642433547785723622, 38, 114, 350,1695,9501,1695
1642433547788631001, 38, 114, 350,1695,9501,1695
1642433547792732463, 38, 114, 350,1695,9501,1695
1642433547796859092, 38, 114, 350,1695,9501,1695
1642433547799271159, 38, 114, 350,1695,9501,1695
1642433547801559255, 38, 114, 350,1695,9501,1695
1642433547803855909, 38, 114, 350,1695,9501,1695
1642433547806159297, 38, 114, 350,1695,9501,1695
1642433547808452360, 38, 114, 350,1695,9501,1695
1642433547812708121, 38, 114, 350,1695,9501,1695
1642433547817511757, 38, 114, 350,1695,9501,1695
1642433547820595686, 38, 114, 350,1695,9501,1695
1642433547822906775, 38, 114, 350,1695,9501,1695
1642433547825200898, 38, 114, 350,1695,9501,1695
1642433547827494966, 38, 114, 350,1695,9501,1695
1642433547829770235, 38, 114, 350,1695,9501,1695
1642433547833605908, 38, 114, 350,1695,9501,1695
1642433547837857871, 38, 114, 350,1695,9501,1695
1642433547841339457, 38, 114, 350,1695,9501,1695
1642433547843642150, 38, 114, 350,1695,9501,1695
1642433547845941388, 38, 114, 350,1695,9501,1695
1642433547848555158, 38, 114, 350,1695,9501,1695
1642433547851528361, 38, 114, 350,1695,9501,1695
1642433547855819877, 38, 114, 350,1695,9501,1695
1642433547860814733, 38, 114, 350,1695,9501,1695
1642433547864258174, 38, 114, 350,1695,9501,1695
1642433547866558105, 38, 114, 350,1695,9501,1695
1642433547868866285, 38, 114, 350,1695,9501,1695
1642433547871154276, 38, 114, 350,1695,9501,1695
1642433547873655990, 38, 114, 350,1695,9501,1695
1642433547877784919, 38, 114, 350,1695,9501,1695
1642433547882111997, 38, 114, 350,1695,9501,1695
1642433547884502902, 38, 114, 350,1695,9501,1695
1642433547886802488, 38, 114, 350,1695,9501,1695
1642433547889102019, 38, 114, 350,1695,9501,1695
1642433547891414230, 38, 114, 350,1695,9501,1695
1642433547893720888, 38, 114, 350,1695,9501,1695
1642433547897371949, 38, 114, 350,1695,9501,1695
1642433547902843359, 38, 114, 350,1695,9501,1695
1642433547905191650, 38, 114, 350,1695,9501,1695
1642433547907770075, 38, 114, 350,1695,9501,1695
1642433547910066725, 38, 114, 350,1695,9501,1695
1642433547912567805, 38, 114, 350,1695,9501,1695
1642433547914839347, 38, 114, 350,1695,9501,1695
1642433547918442372, 38, 114, 350,1695,9501,1695
1642433547922616124, 38, 114, 350,1695,9501,1695
1642433547926681249, 38, 114, 350,1695,9501,1695
1642433547928973225, 38, 114, 350,1695,9501,1695
1642433547931253283, 38, 114, 350,1695,9501,1695
1642433547933539900, 38, 114, 350,1695,9501,1695
1642433547935825584, 38, 114, 350,1695,9501,1695
1642433547938642299, 38, 114, 350,1695,9501,1695
1642433547942808311, 38, 114, 350,1695,9501,1695
1642433547947044739, 38, 114, 350,1695,9501,1695
1642433547949397112, 38, 114, 350,1695,9501,1695
1642433547951711144, 38, 114, 350,1695,9501,1695
1642433547954006282, 38, 114, 350,1695,9501,1695
1642433547956539871, 38, 114, 350,1695,9501,1695
1642433547959428783, 38, 114, 350,1695,9501,1695
1642433547963675743, 38, 114, 350,1695,9501,1695
1642433547968030282, 38, 114, 350,1695,9501,1695
1642433547970463574, 38, 114, 350,1695,9501,1695
1642433547972739530, 38, 114, 350,1695,9501,1695
1642433547975036111, 38, 114, 350,1695,9501,1695
1642433547977330757, 38, 114, 350,1695,9501,1695
1642433547979634804, 38, 114, 350,1695,9501,1695
1642433547983181227, 38, 114, 350,1695,9501,1695
1642433547987304980, 38, 114, 350,1695,9501,1695
1642433547990982322, 38, 114, 350,1695,9501,1695
1642433547993269447, 38, 114, 350,1695,9501,1695
1642433547995555591, 38, 114, 350,1695,9501,1695
1642433547997836445, 38, 114, 350,1695,9501,1695
1642433548000139874, 38, 114, 350,1695,9501,1695
1642433548002911756, 38, 114, 350,1695,9501,1695
1642433548007195848, 38, 114, 350,1695,9501,1695
1642433548011250809, 38, 114, 350,1695,9501,1695
1642433548013682173, 38, 114, 350,1695,9501,1695
1642433548016083400, 38, 114, 350,1695,9501,1695
1642433548018386601, 38, 114, 350,1695,9501,1695
1642433548020703817, 38, 114, 350,1695,9501,1695
1642433548022979509, 38, 114, 350,1695,9501,1695
1642433548027107058, 38, 114, 350,1695,9501,1695
1642433548031275736, 38, 114, 350,1695,9501,1695
1642433548034656475, 38, 114, 350,1695,9501,1695
1642433548036940592, 38, 114, 350,1695,9501,1695
1642433548039217862, 38, 114, 350,1695,9501,1695
1642433548041506678, 38, 114, 350,1695,9501,1695
1642433548043795596, 38, 114, 350,1695,9501,1695
1642433548047353513, 38, 114, 350,1695,9501,1695
1642433548051574061, 38, 114, 350,1695,9501,1695
1642433548055339899, 38, 114, 350,1695,9501,1695
1642433548057632017, 38, 114, 350,1695,9501,1695
1642433548060132619, 38, 114, 350,1695,9501,1695
1642433548062577623, 38, 114, 350,1695,9501,1695
1642433548065273938, 38, 114, 350,1695,9501,1695
1642433548068873979, 38, 114, 350,1695,9501,1695
1642433548074003702, 38, 114, 350,1695,9501,1695
1642433548077956515, 38, 114, 350,1695,9501,1695
1642433548080266599, 38, 114, 350,1695,9501,1695
1642433548082566039, 38, 114, 350,1695,9501,1695
1642433548084856427, 38, 114, 350,1695,9501,1695
1642433548087132621, 38, 114, 350,1695,9501,1695
1642433548091196343, 38, 114, 350,1695,9501,1695
1642433548095316281, 38, 114, 350,1695,9501,1695
1642433548098571923, 38, 114, 350,1695,9501,1695
1642433548100864128, 38, 114, 350,1695,9501,1695
1642433548103126842, 38, 114, 350,1695,9501,1695
1642433548105420000, 38, 114, 350,1695,9501,1695
1642433548107719286, 38, 114, 350,1695,9501,1695
1642433548110710746, 38, 114, 350,1695,9501,1695
1642433548114957204, 38, 114, 350,1695,9501,1695
1642433548118902327, 38, 114, 350,1695,9501,1695
1642433548121241597, 38, 114, 350,1695,9501,1695
1642433548123544110, 38, 114, 350,1695,9501,1695
1642433548125829979, 38, 114, 350,1695,9501,1695
1642433548128108923, 38, 114, 350,1695,9501,1695
1642433548130394424, 38, 114, 350,1695,9501,1695
1642433548134289665, 38, 114, 350,1695,9501,1695
1642433548138559022, 38, 114, 350,1695,9501,1695
1642433548141811808, 38, 114, 350,1695,9501,1695
1642433548144107087, 38, 114, 350,1695,9501,1695
1642433548146414056, 38, 114, 350,1695,9501,1695
1642433548148718517, 38, 114, 350,1695,9501,1695
1642433548151008839, 38, 114, 350,1695,9501,1695
1642433548154370906, 38, 114, 350,1695,9501,1695
1642433548158580512, 38, 114, 350,1695,9501,1695
1642433548162207390, 38, 114, 350,1695,9501,1695
1642433548164518093, 38, 114, 350,1695,9501,1695
1642433548166813315, 38, 114, 350,1695,9501,1695
1642433548169120328, 38, 114, 350,1695,9501,1695
1642433548171548543, 38, 114, 350,1695,9501,1695
1642433548174557389, 38, 114, 350,1695,9501,1695
1642433548178550820, 38, 114, 350,1695,9501,1695
1642433548183055069, 38, 114, 350,1695,9501,1695
1642433548185409066, 38, 114, 350,1695,9501,1695
1642433548187712319, 38, 114, 350,1695,9501,1695
1642433548190007294, 38, 114, 350,1695,9501,1695
1642433548192325214, 38, 114, 350,1695,9501,1695
1642433548194636422, 38, 114, 350,1695,9501,1695
1642433548198623008, 38, 114, 350,1695,9501,1695
1642433548202779759, 38, 114, 350,1695,9501,1695
1642433548206066031, 38, 114, 350,1695,9501,1695
1642433548208354441, 38, 114, 350,1695,9501,1695
1642433548210645031, 38, 114, 350,1695,9501,1695
1642433548212924114, 38, 114, 350,1695,9501,1695
1642433548215192746, 38, 114, 350,1695,9501,1695
1642433548218632012, 38, 114, 350,1695,9501,1695
1642433548222949175, 38, 114, 350,1695,9501,1695
1642433548226419417, 38, 114, 350,1695,9501,1695
1642433548228889586, 38, 114, 350,1695,9501,1695
1642433548231174647, 38, 114, 350,1695,9501,1695
1642433548233671274, 38, 114, 350,1695,9501,1695
1642433548235959533, 38, 114, 350,1695,9501,1695
1642433548238516336, 38, 114, 350,1695,9501,1695
1642433548242483584, 38, 114, 350,1695,9501,1695
1642433548246827824, 38, 114, 350,1695,9501,1695
1642433548249184958, 38, 114, 350,1695,9501,1695
1642433548251500854, 38, 114, 350,1695,9501,1695
1642433548253792204, 38, 114, 350,1695,9501,1695
1642433548256097288, 38, 114, 350,1695,9501,1695
1642433548258425968, 38, 114, 350,1695,9501,1695
1642433548261890639, 38, 114, 350,1695,9501,1695
1642433548266230464, 38, 114, 350,1695,9501,1695
1642433548270540757, 38, 114, 350,1695,9501,1695
1642433548272839523, 38, 114, 350,1695,9501,1695
1642433548275136657, 38, 114, 350,1695,9501,1695
1642433548277754599, 38, 114, 350,1695,9501,1695
1642433548280739736, 38, 114, 350,1695,9501,1695
1642433548284868576, 38, 114, 350,1695,9501,1695
1642433548290127488, 38, 114, 350,1695,9501,1695
