type,number_of_arrays,array_size,time
0,456,1024,1.89178e+12
1,460,1024,43.5294
0,460,1024,144.55
1,464,1024,43.4807
0,464,1024,1.89178e+12
1,468,1024,43.5645
0,468,1024,146.921
1,472,1024,43.5357
0,472,1024,1.89178e+12
1,476,1024,43.5654
0,476,1024,149.867
1,480,1024,43.4841
0,480,1024,1.89178e+12
1,484,1024,43.5419
0,484,1024,152.541
1,488,1024,43.5874
0,488,1024,1.89178e+12
1,492,1024,43.5316
0,492,1024,154.404
1,496,1024,43.5967
0,496,1024,155.852
1,500,1024,43.5643
0,500,1024,1.89178e+12
1,504,1024,43.5282
0,504,1024,158.408
1,508,1024,43.5546
0,508,1024,1.89178e+12
1,512,1024,43.5893
0,512,1024,161.132
1,516,1024,43.5949
0,516,1024,162.116
1,520,1024,43.5722
0,520,1024,1.89178e+12
1,524,1024,43.5071
0,524,1024,1.89178e+12
1,528,1024,43.5415
0,528,1024,165.57
1,532,1024,43.5814
0,532,1024,166.635
1,536,1024,43.5604
0,536,1024,1.89178e+12
1,540,1024,43.5798
0,540,1024,1.89178e+12
1,544,1024,43.602
0,544,1024,171.028
1,548,1024,43.5939
0,548,1024,172.541
1,552,1024,43.5752
0,552,1024,173.462
1,556,1024,43.5544
0,556,1024,174.48
1,560,1024,43.5972
0,560,1024,1.89178e+12
1,564,1024,43.5437
0,564,1024,1.89178e+12
1,568,1024,43.5471
0,568,1024,1.89178e+12
1,572,1024,1.89178e+12
0,572,1024,1.89178e+12
1,576,1024,1.89178e+12
0,576,1024,1.89178e+12
1,580,1024,43.5883
0,580,1024,1.89178e+12
1,584,1024,43.5579
0,584,1024,1.89178e+12
1,588,1024,43.5949
0,588,1024,1.89178e+12
1,592,1024,43.5816
0,592,1024,1.89178e+12
1,596,1024,43.5643
0,596,1024,1.89178e+12
1,600,1024,43.5435
0,600,1024,1.89178e+12
1,604,1024,1.89178e+12
0,604,1024,1.89178e+12
1,608,1024,43.5395
0,608,1024,1.89178e+12
1,612,1024,43.6018
0,612,1024,192.199
1,616,1024,43.5674
0,616,1024,193.67
1,620,1024,43.551
0,620,1024,194.656
1,624,1024,43.5751
0,624,1024,195.557
1,628,1024,43.5694
0,628,1024,1.89178e+12
1,632,1024,43.6153
0,632,1024,1.89178e+12
1,636,1024,1.89178e+12
0,636,1024,1.89178e+12
1,640,1024,43.5485
0,640,1024,200.806
1,644,1024,43.5847
0,644,1024,202.575
1,648,1024,43.5903
0,648,1024,1.89178e+12
1,652,1024,1.89178e+12
0,652,1024,1.89178e+12
1,656,1024,43.6216
0,656,1024,205.363
1,660,1024,43.5541
0,660,1024,1.89178e+12
1,664,1024,43.5532
0,664,1024,1.89178e+12
1,668,1024,43.5588
0,668,1024,209.057
1,672,1024,43.6414
0,672,1024,1.89178e+12
1,676,1024,43.6332
0,676,1024,1.89178e+12
1,680,1024,43.6962
0,680,1024,213.066
1,684,1024,43.6096
0,684,1024,1.89178e+12
1,688,1024,43.5928
0,688,1024,215.065
1,692,1024,43.536
0,692,1024,1.89178e+12
1,696,1024,43.5842
0,696,1024,217.55
1,700,1024,43.6065
0,700,1024,218.595
1,704,1024,43.5858
0,704,1024,1.89178e+12
1,708,1024,43.5949
0,708,1024,221.151
1,712,1024,43.6088
0,712,1024,1.89178e+12
1,716,1024,43.5955
0,716,1024,1.89178e+12
1,720,1024,43.6116
0,720,1024,224.518
1,724,1024,43.6118
0,724,1024,1.89178e+12
1,728,1024,43.6333
0,728,1024,226.557
1,732,1024,43.6161
0,732,1024,1.89178e+12
1,736,1024,43.6061
0,736,1024,1.89178e+12
1,740,1024,1.89178e+12
0,740,1024,230.664
1,744,1024,43.619
0,744,1024,1.89178e+12
1,748,1024,43.609
0,748,1024,1.89178e+12
1,752,1024,1.89178e+12
0,752,1024,233.429
1,756,1024,43.5931
0,756,1024,1.89178e+12
1,760,1024,43.6345
0,760,1024,1.89178e+12
1,764,1024,43.5734
0,764,1024,236.971
1,768,1024,43.6081
0,768,1024,238.087
1,772,1024,43.6351
0,772,1024,1.89178e+12
1,776,1024,43.6265
0,776,1024,1.89178e+12
1,780,1024,43.597
0,780,1024,1.89178e+12
1,784,1024,1.89178e+12
0,784,1024,244.76
1,788,1024,43.5892
0,788,1024,245.828
1,792,1024,43.6392
0,792,1024,246.83
1,796,1024,43.6172
0,796,1024,248.306
1,800,1024,43.6205
0,800,1024,1.89178e+12
1,804,1024,43.6098
0,804,1024,1.89178e+12
1,808,1024,43.5662
0,808,1024,1.89178e+12
1,812,1024,43.6678
0,812,1024,1.89178e+12
1,816,1024,43.5998
0,816,1024,1.89178e+12
1,820,1024,43.6435
0,820,1024,1.89178e+12
1,824,1024,43.5983
0,824,1024,1.89178e+12
1,828,1024,43.6255
0,828,1024,1.89178e+12
1,832,1024,43.6538
0,832,1024,1.89178e+12
1,836,1024,43.61
0,836,1024,1.89178e+12
1,840,1024,43.6231
0,840,1024,1.89178e+12
1,844,1024,43.6291
0,844,1024,1.89178e+12
1,848,1024,43.6107
0,848,1024,1.89178e+12
1,852,1024,43.6522
0,852,1024,263.553
1,856,1024,43.6151
0,856,1024,265.129
1,860,1024,43.6715
0,860,1024,266.154
1,864,1024,1.89178e+12
0,864,1024,1.89178e+12
1,868,1024,43.6148
0,868,1024,1.89178e+12
1,872,1024,43.6311
0,872,1024,1.89178e+12
1,876,1024,43.5874
0,876,1024,269.648
1,880,1024,43.6217
0,880,1024,271.047
1,884,1024,1.89178e+12
0,884,1024,1.89178e+12
1,888,1024,43.6092
0,888,1024,1.89178e+12
1,892,1024,43.6117
0,892,1024,274.024
1,896,1024,43.6479
0,896,1024,1.89178e+12
1,900,1024,44.0453
0,900,1024,1.89178e+12
1,904,1024,44.0358
0,904,1024,277.499
1,908,1024,43.631
0,908,1024,1.89178e+12
1,912,1024,43.6377
0,912,1024,1.89178e+12
1,916,1024,43.6546
0,916,1024,280.308
1,920,1024,43.6285
0,920,1024,1.89178e+12
1,924,1024,43.5988
0,924,1024,282.717
1,928,1024,43.647
0,928,1024,1.89178e+12
1,932,1024,43.6041
0,932,1024,1.89178e+12
1,936,1024,43.6275
0,936,1024,1.89178e+12
1,940,1024,44.0554
0,940,1024,1.89178e+12
1,944,1024,43.6492
0,944,1024,1.89178e+12
1,948,1024,43.6551
0,948,1024,1.89178e+12
1,952,1024,43.6463
0,952,1024,1.89178e+12
1,956,1024,43.5773
0,956,1024,1.89178e+12
1,960,1024,44.0414
0,960,1024,1.89178e+12
1,964,1024,43.61
0,964,1024,294.377
1,968,1024,43.6426
0,968,1024,1.89178e+12
1,972,1024,43.6568
0,972,1024,1.89178e+12
1,976,1024,43.642
0,976,1024,1.89178e+12
1,980,1024,43.6189
0,980,1024,1.89178e+12
1,984,1024,43.6379
0,984,1024,1.89178e+12
1,988,1024,43.6556
0,988,1024,301.119
1,992,1024,43.6411
0,992,1024,1.89178e+12
1,996,1024,43.675
0,996,1024,1.89178e+12
1,1000,1024,43.6217
0,1000,1024,304.962
1,1004,1024,43.6521
0,1004,1024,1.89178e+12
1,1008,1024,43.6517
0,1008,1024,1.89178e+12
1,1012,1024,43.6576
0,1012,1024,1.89178e+12
1,1016,1024,43.6672
0,1016,1024,309.394
1,1020,1024,1.89178e+12
0,1020,1024,310.823
1,1024,1024,43.5827
0,1024,1024,1.89178e+12
