timestep, temperature_gpu, type, power_draw_w, power_limit_w, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
506, 37, shfl_nested, 114, 350,1695,9501,1695
507, 37, shfl_nested, 114, 350,1695,9501,1695
508, 37, shfl_nested, 114, 350,1695,9501,1695
509, 37, shfl_nested, 114, 350,1695,9501,1695
510, 37, shfl_nested, 114, 350,1695,9501,1695
511, 37, shfl_nested, 114, 350,1695,9501,1695
512, 37, shfl_nested, 114, 350,1695,9501,1695
513, 37, shfl_nested, 114, 350,1695,9501,1695
514, 37, shfl_nested, 114, 350,1695,9501,1695
515, 37, shfl_nested, 114, 350,1695,9501,1695
516, 37, shfl_nested, 114, 350,1695,9501,1695
517, 37, shfl_nested, 114, 350,1695,9501,1695
518, 37, shfl_nested, 114, 350,1695,9501,1695
519, 37, shfl_nested, 114, 350,1695,9501,1695
520, 37, shfl_nested, 114, 350,1695,9501,1695
521, 37, shfl_nested, 114, 350,1695,9501,1695
522, 37, shfl_nested, 114, 350,1695,9501,1695
523, 37, shfl_nested, 114, 350,1695,9501,1695
524, 37, shfl_nested, 114, 350,1695,9501,1695
525, 37, shfl_nested, 114, 350,1695,9501,1695
526, 37, shfl_nested, 114, 350,1695,9501,1695
527, 37, shfl_nested, 114, 350,1695,9501,1695
528, 37, shfl_nested, 114, 350,1695,9501,1695
529, 37, shfl_nested, 114, 350,1695,9501,1695
530, 37, shfl_nested, 114, 350,1695,9501,1695
531, 37, shfl_nested, 114, 350,1695,9501,1695
532, 37, shfl_nested, 114, 350,1695,9501,1695
533, 37, shfl_nested, 114, 350,1695,9501,1695
534, 37, shfl_nested, 114, 350,1695,9501,1695
535, 37, shfl_nested, 114, 350,1695,9501,1695
536, 37, shfl_nested, 114, 350,1695,9501,1695
537, 37, shfl_nested, 114, 350,1695,9501,1695
538, 37, shfl_nested, 114, 350,1695,9501,1695
539, 37, shfl_nested, 114, 350,1695,9501,1695
540, 37, shfl_nested, 114, 350,1695,9501,1695
541, 37, shfl_nested, 114, 350,1695,9501,1695
542, 37, shfl_nested, 114, 350,1695,9501,1695
543, 37, shfl_nested, 114, 350,1695,9501,1695
544, 37, shfl_nested, 114, 350,1695,9501,1695
545, 37, shfl_nested, 114, 350,1695,9501,1695
546, 37, shfl_nested, 114, 350,1695,9501,1695
547, 37, shfl_nested, 114, 350,1695,9501,1695
548, 37, shfl_nested, 114, 350,1695,9501,1695
549, 37, shfl_nested, 114, 350,1695,9501,1695
550, 37, shfl_nested, 114, 350,1695,9501,1695
551, 37, shfl_nested, 114, 350,1695,9501,1695
552, 37, shfl_nested, 114, 350,1695,9501,1695
553, 37, shfl_nested, 114, 350,1695,9501,1695
554, 37, shfl_nested, 114, 350,1695,9501,1695
555, 37, shfl_nested, 114, 350,1695,9501,1695
556, 37, shfl_nested, 114, 350,1695,9501,1695
557, 37, shfl_nested, 114, 350,1695,9501,1695
558, 37, shfl_nested, 114, 350,1695,9501,1695
559, 37, shfl_nested, 114, 350,1695,9501,1695
560, 37, shfl_nested, 114, 350,1695,9501,1695
561, 37, shfl_nested, 114, 350,1695,9501,1695
562, 37, shfl_nested, 114, 350,1695,9501,1695
563, 37, shfl_nested, 114, 350,1695,9501,1695
564, 37, shfl_nested, 114, 350,1695,9501,1695
565, 37, shfl_nested, 114, 350,1695,9501,1695
566, 37, shfl_nested, 114, 350,1695,9501,1695
567, 37, shfl_nested, 114, 350,1695,9501,1695
568, 37, shfl_nested, 114, 350,1695,9501,1695
569, 37, shfl_nested, 114, 350,1695,9501,1695
570, 37, shfl_nested, 114, 350,1695,9501,1695
571, 37, shfl_nested, 114, 350,1695,9501,1695
572, 37, shfl_nested, 114, 350,1695,9501,1695
573, 37, shfl_nested, 114, 350,1695,9501,1695
574, 37, shfl_nested, 114, 350,1695,9501,1695
575, 37, shfl_nested, 114, 350,1695,9501,1695
576, 37, shfl_nested, 114, 350,1695,9501,1695
577, 37, shfl_nested, 114, 350,1695,9501,1695
578, 37, shfl_nested, 114, 350,1695,9501,1695
579, 37, shfl_nested, 114, 350,1695,9501,1695
580, 37, shfl_nested, 114, 350,1695,9501,1695
581, 37, shfl_nested, 114, 350,1695,9501,1695
582, 37, shfl_nested, 114, 350,1695,9501,1695
583, 37, shfl_nested, 114, 350,1695,9501,1695
584, 37, shfl_nested, 114, 350,1695,9501,1695
585, 37, shfl_nested, 114, 350,1695,9501,1695
586, 37, shfl_nested, 114, 350,1695,9501,1695
587, 37, shfl_nested, 114, 350,1695,9501,1695
588, 37, shfl_nested, 114, 350,1695,9501,1695
589, 37, shfl_nested, 114, 350,1695,9501,1695
590, 37, shfl_nested, 114, 350,1695,9501,1695
591, 37, shfl_nested, 114, 350,1695,9501,1695
592, 37, shfl_nested, 114, 350,1695,9501,1695
593, 37, shfl_nested, 114, 350,1695,9501,1695
594, 37, shfl_nested, 114, 350,1695,9501,1695
595, 37, shfl_nested, 114, 350,1695,9501,1695
596, 37, shfl_nested, 114, 350,1695,9501,1695
597, 37, shfl_nested, 114, 350,1695,9501,1695
598, 37, shfl_nested, 114, 350,1695,9501,1695
599, 37, shfl_nested, 114, 350,1695,9501,1695
600, 37, shfl_nested, 114, 350,1695,9501,1695
601, 37, shfl_nested, 114, 350,1695,9501,1695
602, 37, shfl_nested, 114, 350,1695,9501,1695
603, 37, shfl_nested, 114, 350,1695,9501,1695
604, 37, shfl_nested, 114, 350,1695,9501,1695
605, 37, shfl_nested, 114, 350,1695,9501,1695
606, 37, shfl_nested, 114, 350,1695,9501,1695
607, 37, shfl_nested, 114, 350,1695,9501,1695
608, 37, shfl_nested, 114, 350,1695,9501,1695
609, 37, shfl_nested, 114, 350,1695,9501,1695
610, 37, shfl_nested, 114, 350,1695,9501,1695
611, 37, shfl_nested, 114, 350,1695,9501,1695
612, 37, shfl_nested, 114, 350,1695,9501,1695
613, 37, shfl_nested, 114, 350,1695,9501,1695
614, 37, shfl_nested, 114, 350,1695,9501,1695
615, 37, shfl_nested, 114, 350,1695,9501,1695
616, 37, shfl_nested, 114, 350,1695,9501,1695
617, 37, shfl_nested, 114, 350,1695,9501,1695
618, 37, shfl_nested, 114, 350,1695,9501,1695
619, 37, shfl_nested, 114, 350,1695,9501,1695
620, 37, shfl_nested, 114, 350,1695,9501,1695
621, 37, shfl_nested, 114, 350,1695,9501,1695
622, 37, shfl_nested, 114, 350,1695,9501,1695
623, 37, shfl_nested, 114, 350,1695,9501,1695
624, 37, shfl_nested, 114, 350,1695,9501,1695
625, 37, shfl_nested, 114, 350,1695,9501,1695
626, 37, shfl_nested, 114, 350,1695,9501,1695
627, 37, shfl_nested, 114, 350,1695,9501,1695
628, 37, shfl_nested, 114, 350,1695,9501,1695
629, 37, shfl_nested, 114, 350,1695,9501,1695
630, 37, shfl_nested, 114, 350,1695,9501,1695
631, 37, shfl_nested, 114, 350,1695,9501,1695
632, 37, shfl_nested, 114, 350,1695,9501,1695
633, 37, shfl_nested, 114, 350,1695,9501,1695
634, 37, shfl_nested, 114, 350,1695,9501,1695
635, 37, shfl_nested, 114, 350,1695,9501,1695
636, 37, shfl_nested, 114, 350,1695,9501,1695
637, 37, shfl_nested, 114, 350,1695,9501,1695
638, 37, shfl_nested, 114, 350,1695,9501,1695
639, 37, shfl_nested, 114, 350,1695,9501,1695
640, 37, shfl_nested, 114, 350,1695,9501,1695
641, 37, shfl_nested, 114, 350,1695,9501,1695
642, 37, shfl_nested, 114, 350,1695,9501,1695
643, 37, shfl_nested, 114, 350,1695,9501,1695
644, 37, shfl_nested, 114, 350,1695,9501,1695
645, 37, shfl_nested, 114, 350,1695,9501,1695
646, 37, shfl_nested, 114, 350,1695,9501,1695
647, 37, shfl_nested, 114, 350,1695,9501,1695
648, 37, shfl_nested, 114, 350,1695,9501,1695
649, 37, shfl_nested, 114, 350,1695,9501,1695
650, 37, shfl_nested, 114, 350,1695,9501,1695
651, 37, shfl_nested, 114, 350,1695,9501,1695
652, 37, shfl_nested, 114, 350,1695,9501,1695
653, 37, shfl_nested, 114, 350,1695,9501,1695
654, 37, shfl_nested, 114, 350,1695,9501,1695
655, 37, shfl_nested, 114, 350,1695,9501,1695
656, 37, shfl_nested, 114, 350,1695,9501,1695
657, 37, shfl_nested, 114, 350,1695,9501,1695
658, 37, shfl_nested, 114, 350,1695,9501,1695
659, 37, shfl_nested, 114, 350,1695,9501,1695
660, 37, shfl_nested, 114, 350,1695,9501,1695
661, 37, shfl_nested, 114, 350,1695,9501,1695
662, 37, shfl_nested, 114, 350,1695,9501,1695
663, 37, shfl_nested, 114, 350,1695,9501,1695
664, 37, shfl_nested, 114, 350,1695,9501,1695
665, 37, shfl_nested, 114, 350,1695,9501,1695
666, 37, shfl_nested, 114, 350,1695,9501,1695
667, 37, shfl_nested, 114, 350,1695,9501,1695
668, 37, shfl_nested, 114, 350,1695,9501,1695
669, 37, shfl_nested, 114, 350,1695,9501,1695
670, 37, shfl_nested, 114, 350,1695,9501,1695
671, 37, shfl_nested, 114, 350,1695,9501,1695
672, 37, shfl_nested, 114, 350,1695,9501,1695
673, 37, shfl_nested, 114, 350,1695,9501,1695
674, 37, shfl_nested, 114, 350,1695,9501,1695
675, 37, shfl_nested, 114, 350,1695,9501,1695
676, 37, shfl_nested, 114, 350,1695,9501,1695
677, 37, shfl_nested, 114, 350,1695,9501,1695
678, 37, shfl_nested, 114, 350,1695,9501,1695
679, 37, shfl_nested, 114, 350,1695,9501,1695
680, 37, shfl_nested, 114, 350,1695,9501,1695
681, 37, shfl_nested, 114, 350,1695,9501,1695
682, 37, shfl_nested, 114, 350,1695,9501,1695
683, 37, shfl_nested, 114, 350,1695,9501,1695
684, 37, shfl_nested, 114, 350,1695,9501,1695
685, 37, shfl_nested, 114, 350,1695,9501,1695
686, 37, shfl_nested, 114, 350,1695,9501,1695
687, 37, shfl_nested, 114, 350,1695,9501,1695
688, 37, shfl_nested, 114, 350,1695,9501,1695
689, 37, shfl_nested, 114, 350,1695,9501,1695
690, 37, shfl_nested, 114, 350,1695,9501,1695
691, 37, shfl_nested, 114, 350,1695,9501,1695
692, 37, shfl_nested, 114, 350,1695,9501,1695
693, 37, shfl_nested, 114, 350,1695,9501,1695
694, 37, shfl_nested, 114, 350,1695,9501,1695
695, 37, shfl_nested, 114, 350,1695,9501,1695
696, 37, shfl_nested, 114, 350,1695,9501,1695
697, 37, shfl_nested, 114, 350,1695,9501,1695
698, 37, shfl_nested, 114, 350,1695,9501,1695
699, 37, shfl_nested, 114, 350,1695,9501,1695
700, 37, shfl_nested, 114, 350,1695,9501,1695
701, 37, shfl_nested, 114, 350,1695,9501,1695
702, 37, shfl_nested, 114, 350,1695,9501,1695
703, 37, shfl_nested, 114, 350,1695,9501,1695
704, 37, shfl_nested, 114, 350,1695,9501,1695
705, 37, shfl_nested, 114, 350,1695,9501,1695
706, 37, shfl_nested, 114, 350,1695,9501,1695
707, 37, shfl_nested, 114, 350,1695,9501,1695
708, 37, shfl_nested, 114, 350,1695,9501,1695
709, 37, shfl_nested, 114, 350,1695,9501,1695
710, 37, shfl_nested, 114, 350,1695,9501,1695
711, 37, shfl_nested, 114, 350,1695,9501,1695
712, 37, shfl_nested, 114, 350,1695,9501,1695
713, 37, shfl_nested, 114, 350,1695,9501,1695
714, 37, shfl_nested, 114, 350,1695,9501,1695
715, 37, shfl_nested, 114, 350,1695,9501,1695
716, 37, shfl_nested, 114, 350,1695,9501,1695
717, 37, shfl_nested, 114, 350,1695,9501,1695
718, 37, shfl_nested, 114, 350,1695,9501,1695
719, 37, shfl_nested, 114, 350,1695,9501,1695
720, 37, shfl_nested, 114, 350,1695,9501,1695
721, 37, shfl_nested, 114, 350,1695,9501,1695
722, 37, shfl_nested, 114, 350,1695,9501,1695
723, 37, shfl_nested, 114, 350,1695,9501,1695
724, 37, shfl_nested, 114, 350,1695,9501,1695
725, 37, shfl_nested, 114, 350,1695,9501,1695
726, 37, shfl_nested, 114, 350,1695,9501,1695
727, 37, shfl_nested, 114, 350,1695,9501,1695
728, 37, shfl_nested, 114, 350,1695,9501,1695
729, 37, shfl_nested, 114, 350,1695,9501,1695
730, 37, shfl_nested, 114, 350,1695,9501,1695
731, 37, shfl_nested, 114, 350,1695,9501,1695
732, 37, shfl_nested, 114, 350,1695,9501,1695
733, 37, shfl_nested, 114, 350,1695,9501,1695
734, 37, shfl_nested, 114, 350,1695,9501,1695
735, 37, shfl_nested, 114, 350,1695,9501,1695
736, 37, shfl_nested, 114, 350,1695,9501,1695
737, 37, shfl_nested, 114, 350,1695,9501,1695
738, 37, shfl_nested, 114, 350,1695,9501,1695
739, 37, shfl_nested, 114, 350,1695,9501,1695
740, 37, shfl_nested, 114, 350,1695,9501,1695
741, 37, shfl_nested, 114, 350,1695,9501,1695
742, 37, shfl_nested, 114, 350,1695,9501,1695
743, 37, shfl_nested, 114, 350,1695,9501,1695
744, 37, shfl_nested, 114, 350,1695,9501,1695
745, 37, shfl_nested, 114, 350,1695,9501,1695
746, 37, shfl_nested, 114, 350,1695,9501,1695
747, 37, shfl_nested, 114, 350,1695,9501,1695
748, 37, shfl_nested, 114, 350,1695,9501,1695
749, 37, shfl_nested, 114, 350,1695,9501,1695
750, 37, shfl_nested, 114, 350,1695,9501,1695
751, 37, shfl_nested, 114, 350,1695,9501,1695
752, 37, shfl_nested, 114, 350,1695,9501,1695
753, 37, shfl_nested, 114, 350,1695,9501,1695
754, 37, shfl_nested, 114, 350,1695,9501,1695
755, 37, shfl_nested, 114, 350,1695,9501,1695
756, 37, shfl_nested, 114, 350,1695,9501,1695
757, 37, shfl_nested, 114, 350,1695,9501,1695
758, 37, shfl_nested, 114, 350,1695,9501,1695
759, 37, shfl_nested, 114, 350,1695,9501,1695
760, 37, shfl_nested, 114, 350,1695,9501,1695
761, 37, shfl_nested, 114, 350,1695,9501,1695
762, 37, shfl_nested, 114, 350,1695,9501,1695
763, 37, shfl_nested, 114, 350,1695,9501,1695
764, 37, shfl_nested, 114, 350,1695,9501,1695
765, 37, shfl_nested, 114, 350,1695,9501,1695
766, 37, shfl_nested, 114, 350,1695,9501,1695
767, 37, shfl_nested, 114, 350,1695,9501,1695
768, 37, shfl_nested, 114, 350,1695,9501,1695
769, 37, shfl_nested, 114, 350,1695,9501,1695
770, 37, shfl_nested, 114, 350,1695,9501,1695
771, 37, shfl_nested, 114, 350,1695,9501,1695
772, 37, shfl_nested, 114, 350,1695,9501,1695
773, 37, shfl_nested, 114, 350,1695,9501,1695
774, 37, shfl_nested, 114, 350,1695,9501,1695
775, 37, shfl_nested, 114, 350,1695,9501,1695
776, 37, shfl_nested, 114, 350,1695,9501,1695
777, 37, shfl_nested, 114, 350,1695,9501,1695
778, 37, shfl_nested, 114, 350,1695,9501,1695
779, 37, shfl_nested, 114, 350,1695,9501,1695
780, 37, shfl_nested, 114, 350,1695,9501,1695
781, 37, shfl_nested, 114, 350,1695,9501,1695
782, 37, shfl_nested, 114, 350,1695,9501,1695
783, 37, shfl_nested, 114, 350,1695,9501,1695
784, 37, shfl_nested, 114, 350,1695,9501,1695
785, 37, shfl_nested, 114, 350,1695,9501,1695
786, 37, shfl_nested, 114, 350,1695,9501,1695
787, 37, shfl_nested, 114, 350,1695,9501,1695
788, 37, shfl_nested, 114, 350,1695,9501,1695
789, 37, shfl_nested, 114, 350,1695,9501,1695
790, 37, shfl_nested, 114, 350,1695,9501,1695
791, 37, shfl_nested, 114, 350,1695,9501,1695
792, 37, shfl_nested, 114, 350,1695,9501,1695
793, 37, shfl_nested, 114, 350,1695,9501,1695
794, 37, shfl_nested, 114, 350,1695,9501,1695
795, 37, shfl_nested, 114, 350,1695,9501,1695
796, 37, shfl_nested, 114, 350,1695,9501,1695
797, 37, shfl_nested, 114, 350,1695,9501,1695
798, 37, shfl_nested, 114, 350,1695,9501,1695
799, 37, shfl_nested, 114, 350,1695,9501,1695
800, 37, shfl_nested, 114, 350,1695,9501,1695
801, 37, shfl_nested, 114, 350,1695,9501,1695
802, 37, shfl_nested, 114, 350,1695,9501,1695
803, 37, shfl_nested, 114, 350,1695,9501,1695
804, 37, shfl_nested, 114, 350,1695,9501,1695
805, 37, shfl_nested, 114, 350,1695,9501,1695
806, 37, shfl_nested, 114, 350,1695,9501,1695
807, 37, shfl_nested, 114, 350,1695,9501,1695
808, 37, shfl_nested, 114, 350,1695,9501,1695
809, 37, shfl_nested, 114, 350,1695,9501,1695
810, 37, shfl_nested, 114, 350,1695,9501,1695
811, 37, shfl_nested, 114, 350,1695,9501,1695
812, 37, shfl_nested, 114, 350,1695,9501,1695
813, 37, shfl_nested, 114, 350,1695,9501,1695
814, 37, shfl_nested, 114, 350,1695,9501,1695
815, 37, shfl_nested, 114, 350,1695,9501,1695
816, 37, shfl_nested, 114, 350,1695,9501,1695
817, 37, shfl_nested, 114, 350,1695,9501,1695
818, 37, shfl_nested, 114, 350,1695,9501,1695
819, 37, shfl_nested, 114, 350,1695,9501,1695
820, 37, shfl_nested, 114, 350,1695,9501,1695
821, 37, shfl_nested, 114, 350,1695,9501,1695
822, 37, shfl_nested, 114, 350,1695,9501,1695
823, 37, shfl_nested, 114, 350,1695,9501,1695
824, 37, shfl_nested, 114, 350,1695,9501,1695
825, 37, shfl_nested, 114, 350,1695,9501,1695
826, 37, shfl_nested, 114, 350,1695,9501,1695
827, 37, shfl_nested, 114, 350,1695,9501,1695
828, 37, shfl_nested, 114, 350,1695,9501,1695
829, 37, shfl_nested, 114, 350,1695,9501,1695
830, 37, shfl_nested, 114, 350,1695,9501,1695
831, 37, shfl_nested, 114, 350,1695,9501,1695
832, 37, shfl_nested, 114, 350,1695,9501,1695
833, 37, shfl_nested, 114, 350,1695,9501,1695
834, 37, shfl_nested, 114, 350,1695,9501,1695
835, 37, shfl_nested, 114, 350,1695,9501,1695
836, 37, shfl_nested, 114, 350,1695,9501,1695
837, 37, shfl_nested, 114, 350,1695,9501,1695
838, 37, shfl_nested, 114, 350,1695,9501,1695
839, 37, shfl_nested, 114, 350,1695,9501,1695
840, 37, shfl_nested, 114, 350,1695,9501,1695
841, 37, shfl_nested, 114, 350,1695,9501,1695
842, 37, shfl_nested, 114, 350,1695,9501,1695
843, 37, shfl_nested, 114, 350,1695,9501,1695
844, 37, shfl_nested, 114, 350,1695,9501,1695
845, 37, shfl_nested, 114, 350,1695,9501,1695
846, 37, shfl_nested, 114, 350,1695,9501,1695
847, 37, shfl_nested, 114, 350,1695,9501,1695
848, 37, shfl_nested, 114, 350,1695,9501,1695
849, 37, shfl_nested, 114, 350,1695,9501,1695
850, 37, shfl_nested, 114, 350,1695,9501,1695
851, 37, shfl_nested, 114, 350,1695,9501,1695
852, 37, shfl_nested, 114, 350,1695,9501,1695
853, 37, shfl_nested, 114, 350,1695,9501,1695
854, 37, shfl_nested, 114, 350,1695,9501,1695
855, 37, shfl_nested, 114, 350,1695,9501,1695
856, 37, shfl_nested, 114, 350,1695,9501,1695
857, 37, shfl_nested, 114, 350,1695,9501,1695
858, 37, shfl_nested, 114, 350,1695,9501,1695
859, 37, shfl_nested, 114, 350,1695,9501,1695
860, 37, shfl_nested, 114, 350,1695,9501,1695
861, 37, shfl_nested, 114, 350,1695,9501,1695
862, 37, shfl_nested, 114, 350,1695,9501,1695
863, 37, shfl_nested, 114, 350,1695,9501,1695
864, 37, shfl_nested, 114, 350,1695,9501,1695
865, 37, shfl_nested, 114, 350,1695,9501,1695
866, 37, shfl_nested, 114, 350,1695,9501,1695
867, 37, shfl_nested, 114, 350,1695,9501,1695
868, 37, shfl_nested, 114, 350,1695,9501,1695
869, 37, shfl_nested, 114, 350,1695,9501,1695
870, 37, shfl_nested, 114, 350,1695,9501,1695
871, 37, shfl_nested, 114, 350,1695,9501,1695
872, 37, shfl_nested, 114, 350,1695,9501,1695
873, 37, shfl_nested, 114, 350,1695,9501,1695
874, 37, shfl_nested, 114, 350,1695,9501,1695
875, 37, shfl_nested, 114, 350,1695,9501,1695
876, 37, shfl_nested, 114, 350,1695,9501,1695
877, 37, shfl_nested, 114, 350,1695,9501,1695
878, 37, shfl_nested, 114, 350,1695,9501,1695
879, 37, shfl_nested, 114, 350,1695,9501,1695
880, 37, shfl_nested, 114, 350,1695,9501,1695
881, 37, shfl_nested, 114, 350,1695,9501,1695
882, 37, shfl_nested, 114, 350,1695,9501,1695
883, 37, shfl_nested, 114, 350,1695,9501,1695
884, 37, shfl_nested, 114, 350,1695,9501,1695
885, 37, shfl_nested, 114, 350,1695,9501,1695
886, 37, shfl_nested, 114, 350,1695,9501,1695
887, 37, shfl_nested, 114, 350,1695,9501,1695
888, 37, shfl_nested, 114, 350,1695,9501,1695
889, 37, shfl_nested, 114, 350,1695,9501,1695
890, 37, shfl_nested, 114, 350,1695,9501,1695
891, 37, shfl_nested, 114, 350,1695,9501,1695
892, 37, shfl_nested, 114, 350,1695,9501,1695
893, 37, shfl_nested, 114, 350,1695,9501,1695
894, 37, shfl_nested, 114, 350,1695,9501,1695
895, 37, shfl_nested, 114, 350,1695,9501,1695
896, 37, shfl_nested, 114, 350,1695,9501,1695
897, 37, shfl_nested, 114, 350,1695,9501,1695
898, 37, shfl_nested, 114, 350,1695,9501,1695
899, 37, shfl_nested, 114, 350,1695,9501,1695
900, 37, shfl_nested, 114, 350,1695,9501,1695
901, 37, shfl_nested, 114, 350,1695,9501,1695
902, 37, shfl_nested, 114, 350,1695,9501,1695
903, 37, shfl_nested, 114, 350,1695,9501,1695
904, 37, shfl_nested, 114, 350,1695,9501,1695
905, 37, shfl_nested, 114, 350,1695,9501,1695
906, 37, shfl_nested, 114, 350,1695,9501,1695
907, 37, shfl_nested, 114, 350,1695,9501,1695
908, 37, shfl_nested, 114, 350,1695,9501,1695
909, 37, shfl_nested, 114, 350,1695,9501,1695
910, 37, shfl_nested, 114, 350,1695,9501,1695
911, 37, shfl_nested, 114, 350,1695,9501,1695
912, 37, shfl_nested, 114, 350,1695,9501,1695
913, 37, shfl_nested, 114, 350,1695,9501,1695
914, 37, shfl_nested, 114, 350,1695,9501,1695
915, 37, shfl_nested, 114, 350,1695,9501,1695
916, 37, shfl_nested, 114, 350,1695,9501,1695
917, 37, shfl_nested, 114, 350,1695,9501,1695
918, 37, shfl_nested, 114, 350,1695,9501,1695
919, 37, shfl_nested, 114, 350,1695,9501,1695
920, 37, shfl_nested, 114, 350,1695,9501,1695
921, 37, shfl_nested, 114, 350,1695,9501,1695
922, 37, shfl_nested, 114, 350,1695,9501,1695
923, 37, shfl_nested, 114, 350,1695,9501,1695
924, 37, shfl_nested, 114, 350,1695,9501,1695
925, 37, shfl_nested, 114, 350,1695,9501,1695
926, 37, shfl_nested, 114, 350,1695,9501,1695
927, 37, shfl_nested, 114, 350,1695,9501,1695
928, 37, shfl_nested, 114, 350,1695,9501,1695
929, 37, shfl_nested, 114, 350,1695,9501,1695
930, 37, shfl_nested, 114, 350,1695,9501,1695
931, 37, shfl_nested, 114, 350,1695,9501,1695
932, 37, shfl_nested, 114, 350,1695,9501,1695
933, 37, shfl_nested, 114, 350,1695,9501,1695
934, 37, shfl_nested, 114, 350,1695,9501,1695
935, 37, shfl_nested, 114, 350,1695,9501,1695
936, 37, shfl_nested, 114, 350,1695,9501,1695
937, 37, shfl_nested, 114, 350,1695,9501,1695
938, 37, shfl_nested, 114, 350,1695,9501,1695
939, 37, shfl_nested, 114, 350,1695,9501,1695
940, 37, shfl_nested, 114, 350,1695,9501,1695
941, 37, shfl_nested, 114, 350,1695,9501,1695
942, 37, shfl_nested, 114, 350,1695,9501,1695
943, 37, shfl_nested, 114, 350,1695,9501,1695
944, 37, shfl_nested, 114, 350,1695,9501,1695
945, 37, shfl_nested, 114, 350,1695,9501,1695
946, 37, shfl_nested, 114, 350,1695,9501,1695
947, 37, shfl_nested, 114, 350,1695,9501,1695
948, 37, shfl_nested, 114, 350,1695,9501,1695
949, 37, shfl_nested, 114, 350,1695,9501,1695
950, 37, shfl_nested, 114, 350,1695,9501,1695
951, 37, shfl_nested, 114, 350,1695,9501,1695
952, 37, shfl_nested, 114, 350,1695,9501,1695
953, 37, shfl_nested, 114, 350,1695,9501,1695
954, 37, shfl_nested, 114, 350,1695,9501,1695
955, 37, shfl_nested, 114, 350,1695,9501,1695
956, 37, shfl_nested, 114, 350,1695,9501,1695
957, 37, shfl_nested, 114, 350,1695,9501,1695
958, 37, shfl_nested, 114, 350,1695,9501,1695
959, 37, shfl_nested, 114, 350,1695,9501,1695
960, 37, shfl_nested, 114, 350,1695,9501,1695
961, 37, shfl_nested, 114, 350,1695,9501,1695
962, 37, shfl_nested, 114, 350,1695,9501,1695
963, 37, shfl_nested, 114, 350,1695,9501,1695
964, 37, shfl_nested, 114, 350,1695,9501,1695
965, 37, shfl_nested, 114, 350,1695,9501,1695
966, 37, shfl_nested, 114, 350,1695,9501,1695
967, 37, shfl_nested, 114, 350,1695,9501,1695
968, 37, shfl_nested, 114, 350,1695,9501,1695
969, 37, shfl_nested, 114, 350,1695,9501,1695
970, 37, shfl_nested, 114, 350,1695,9501,1695
971, 37, shfl_nested, 114, 350,1695,9501,1695
972, 37, shfl_nested, 114, 350,1695,9501,1695
973, 38, shfl_nested, 114, 350,1695,9501,1695
974, 38, shfl_nested, 114, 350,1695,9501,1695
975, 38, shfl_nested, 114, 350,1695,9501,1695
976, 38, shfl_nested, 114, 350,1695,9501,1695
977, 38, shfl_nested, 114, 350,1695,9501,1695
978, 38, shfl_nested, 114, 350,1695,9501,1695
979, 38, shfl_nested, 114, 350,1695,9501,1695
980, 38, shfl_nested, 114, 350,1695,9501,1695
981, 38, shfl_nested, 114, 350,1695,9501,1695
982, 38, shfl_nested, 114, 350,1695,9501,1695
983, 37, shfl_nested, 114, 350,1695,9501,1695
984, 37, shfl_nested, 114, 350,1695,9501,1695
985, 37, shfl_nested, 114, 350,1695,9501,1695
986, 37, shfl_nested, 114, 350,1695,9501,1695
987, 37, shfl_nested, 114, 350,1695,9501,1695
988, 37, shfl_nested, 114, 350,1695,9501,1695
989, 37, shfl_nested, 114, 350,1695,9501,1695
990, 37, shfl_nested, 114, 350,1695,9501,1695
991, 37, shfl_nested, 114, 350,1695,9501,1695
992, 37, shfl_nested, 114, 350,1695,9501,1695
993, 38, shfl_nested, 114, 350,1695,9501,1695
994, 38, shfl_nested, 114, 350,1695,9501,1695
995, 38, shfl_nested, 114, 350,1695,9501,1695
996, 38, shfl_nested, 114, 350,1695,9501,1695
997, 38, shfl_nested, 114, 350,1695,9501,1695
998, 38, shfl_nested, 114, 350,1695,9501,1695
999, 38, shfl_nested, 114, 350,1695,9501,1695
1000, 38, shfl_nested, 114, 350,1695,9501,1695
1001, 38, shfl_nested, 114, 350,1695,9501,1695
1002, 37, shfl_nested, 114, 350,1695,9501,1695
1003, 37, shfl_nested, 114, 350,1695,9501,1695
1004, 37, shfl_nested, 114, 350,1695,9501,1695
1005, 37, shfl_nested, 114, 350,1695,9501,1695
1006, 37, shfl_nested, 114, 350,1695,9501,1695
1007, 37, shfl_nested, 114, 350,1695,9501,1695
1008, 37, shfl_nested, 114, 350,1695,9501,1695
1009, 37, shfl_nested, 114, 350,1695,9501,1695
1010, 37, shfl_nested, 114, 350,1695,9501,1695
1011, 37, shfl_nested, 114, 350,1695,9501,1695
1012, 37, shfl_nested, 114, 350,1695,9501,1695
1013, 37, shfl_nested, 114, 350,1695,9501,1695
1014, 37, shfl_nested, 114, 350,1695,9501,1695
1015, 37, shfl_nested, 114, 350,1695,9501,1695
1016, 37, shfl_nested, 114, 350,1695,9501,1695
1017, 37, shfl_nested, 114, 350,1695,9501,1695
1018, 37, shfl_nested, 114, 350,1695,9501,1695
1019, 37, shfl_nested, 114, 350,1695,9501,1695
1020, 37, shfl_nested, 114, 350,1695,9501,1695
