type,number_of_arrays,array_size,time
1,208,12,0.083296
0,208,12,0.115936
1,208,12,0.084032
0,216,12,0.1152
1,216,12,0.08736
0,216,12,0.119968
1,216,12,0.082336
0,216,12,0.12048
1,216,12,0.085184
0,224,12,0.121184
1,224,12,0.083424
0,224,12,0.11984
1,224,12,0.084256
0,224,12,0.122016
1,224,12,0.084864
0,232,12,0.131328
1,232,12,0.09504
0,232,12,0.13056
1,232,12,0.096832
0,232,12,0.13056
1,232,12,0.095104
0,240,12,0.133888
1,240,12,0.097344
0,240,12,0.132512
1,240,12,0.096224
0,240,12,0.129888
1,240,12,0.095392
0,248,12,0.131264
1,248,12,0.09632
0,248,12,0.138848
1,248,12,0.097504
0,248,12,0.131456
1,248,12,0.095264
0,256,12,0.133792
1,256,12,0.096384
0,256,12,0.134272
1,256,12,0.096288
0,256,12,0.132224
1,256,12,0.097056
0,264,12,0.142336
1,264,12,0.10208
0,264,12,0.144448
1,264,12,0.10368
0,264,12,0.150624
1,264,12,0.101216
0,272,12,0.148736
1,272,12,0.10272
0,272,12,0.144928
1,272,12,0.101984
0,272,12,0.143904
1,272,12,0.101376
0,280,12,0.146912
1,280,12,0.10272
0,280,12,0.145536
1,280,12,0.100032
0,280,12,0.146016
1,280,12,0.100352
0,288,12,0.14848
1,288,12,0.105504
0,288,12,0.147424
1,288,12,0.105376
0,288,12,0.1456
1,288,12,0.107136
0,296,12,0.149696
1,296,12,0.112896
0,296,12,0.147584
1,296,12,0.111488
0,296,12,0.150112
1,296,12,0.110304
0,304,12,0.151008
1,304,12,0.113184
0,304,12,0.149664
1,304,12,0.11248
0,304,12,0.149632
1,304,12,0.114496
0,312,12,0.151424
1,312,12,0.114592
0,312,12,0.149856
1,312,12,0.113568
0,312,12,0.15008
1,312,12,0.113248
0,320,12,0.151904
1,320,12,0.1136
0,320,12,0.170592
1,320,12,0.117856
0,320,12,0.153664
1,320,12,0.113056
0,328,12,0.15456
1,328,12,0.118624
0,328,12,0.165536
1,328,12,0.122624
0,328,12,0.154496
1,328,12,0.11712
0,336,12,0.15728
1,336,12,0.118656
0,336,12,0.152
1,336,12,0.118432
0,336,12,0.155392
1,336,12,0.118688
0,344,12,0.15456
1,344,12,0.12016
0,344,12,0.156224
1,344,12,0.120288
0,344,12,0.154944
1,344,12,0.122304
0,352,12,0.154752
1,352,12,0.120448
0,352,12,0.15504
1,352,12,0.120768
0,352,12,0.154496
1,352,12,0.120864
0,360,12,0.157888
1,360,12,0.123264
0,360,12,0.16016
1,360,12,0.124544
0,360,12,0.15888
1,360,12,0.122848
0,368,12,0.160128
1,368,12,0.12432
0,368,12,0.15984
1,368,12,0.126368
0,368,12,0.163584
1,368,12,0.127072
0,376,12,0.16304
1,376,12,0.124
0,376,12,0.161664
1,376,12,0.124288
0,376,12,0.161568
1,376,12,0.124864
0,384,12,0.159904
1,384,12,0.126464
0,384,12,0.1648
1,384,12,0.126976
0,384,12,0.16224
1,384,12,0.124288
0,392,12,0.168832
1,392,12,0.12752
0,392,12,0.168896
1,392,12,0.126464
0,392,12,0.17088
1,392,12,0.127296
0,400,12,0.169856
1,400,12,0.126336
0,400,12,0.168864
1,400,12,0.12608
0,400,12,0.169888
1,400,12,0.127296
0,408,12,0.172672
1,408,12,0.127744
0,408,12,0.169952
1,408,12,0.12816
0,408,12,0.173216
1,408,12,0.127968
0,416,12,0.16944
1,416,12,0.128928
0,416,12,0.171808
1,416,12,0.1264
0,416,12,0.17104
1,416,12,0.129408
0,424,12,0.173568
1,424,12,0.129376
0,424,12,0.17168
1,424,12,0.126816
0,424,12,0.172
1,424,12,0.12816
0,432,12,0.170848
1,432,12,0.129984
0,432,12,0.170912
1,432,12,0.1296
0,432,12,0.172256
1,432,12,0.129568
0,440,12,0.174432
1,440,12,0.128672
0,440,12,0.173184
1,440,12,0.128928
0,440,12,0.175072
1,440,12,0.129024
0,448,12,0.175424
1,448,12,0.128928
0,448,12,0.175328
1,448,12,0.128576
0,448,12,0.173632
1,448,12,0.128864
0,456,12,0.175424
1,456,12,0.132448
0,456,12,0.176832
1,456,12,0.131584
0,456,12,0.178912
1,456,12,0.134944
0,464,12,0.17808
1,464,12,0.131872
0,464,12,0.177952
1,464,12,0.133152
0,464,12,0.17904
1,464,12,0.132448
0,472,12,0.179072
1,472,12,0.132128
0,472,12,0.17696
1,472,12,0.133312
0,472,12,0.178144
1,472,12,0.133664
0,480,12,0.178336
1,480,12,0.133312
0,480,12,0.179968
1,480,12,0.132352
0,480,12,0.177184
1,480,12,0.134272
0,488,12,0.1792
1,488,12,0.135616
0,488,12,0.18016
1,488,12,0.133312
0,488,12,0.181792
1,488,12,0.134464
0,496,12,0.17728
1,496,12,0.135968
0,496,12,0.181152
1,496,12,0.133696
0,496,12,0.177984
1,496,12,0.135264
0,504,12,0.180864
1,504,12,0.136096
0,504,12,0.179776
1,504,12,0.135424
0,504,12,0.178528
1,504,12,0.135232
0,512,12,0.182272
1,512,12,0.13648
0,512,12,0.18176
1,512,12,0.135904
0,512,12,0.178784
1,512,12,0.137088
0,520,12,0.1872
1,520,12,0.135488
0,520,12,0.190144
1,520,12,0.135712
0,520,12,0.188928
1,520,12,0.136256
0,528,12,0.186592
1,528,12,0.137536
0,528,12,0.187456
1,528,12,0.138272
0,528,12,0.185728
1,528,12,0.135712
0,536,12,0.187872
1,536,12,0.137184
0,536,12,0.187776
1,536,12,0.136608
0,536,12,0.189888
1,536,12,0.137184
0,544,12,0.1896
1,544,12,0.14128
0,544,12,0.186944
1,544,12,0.138912
0,544,12,0.186816
1,544,12,0.138144
0,552,12,0.190272
1,552,12,0.141088
0,552,12,0.190528
1,552,12,0.141152
0,552,12,0.19088
1,552,12,0.141984
0,560,12,0.191584
1,560,12,0.140544
0,560,12,0.191232
1,560,12,0.141152
0,560,12,0.187776
1,560,12,0.14208
0,568,12,0.190848
1,568,12,0.141472
0,568,12,0.189472
1,568,12,0.14192
0,568,12,0.192544
1,568,12,0.14256
0,576,12,0.190944
1,576,12,0.141504
0,576,12,0.190656
1,576,12,0.140832
0,576,12,0.190144
1,576,12,0.139808
0,584,12,0.190112
1,584,12,0.143072
0,584,12,0.19216
1,584,12,0.142784
0,584,12,0.19328
1,584,12,0.14096
0,592,12,0.189952
1,592,12,0.143072
0,592,12,0.191744
1,592,12,0.141504
0,592,12,0.194048
1,592,12,0.14288
0,600,12,0.190368
1,600,12,0.142688
0,600,12,0.189888
1,600,12,0.14304
0,600,12,0.191648
1,600,12,0.143904
0,608,12,0.19136
1,608,12,0.142976
0,608,12,0.19344
1,608,12,0.142848
0,608,12,0.191264
1,608,12,0.14416
0,616,12,0.191904
1,616,12,0.144896
0,616,12,0.191936
1,616,12,0.145216
0,616,12,0.193824
1,616,12,0.144544
0,624,12,0.196896
1,624,12,0.144384
0,624,12,0.207712
1,624,12,0.144512
0,624,12,0.192928
1,624,12,0.145248
0,632,12,0.194432
1,632,12,0.147232
0,632,12,0.190752
1,632,12,0.144704
0,632,12,0.194112
1,632,12,0.145888
0,640,12,0.192
1,640,12,0.14496
0,640,12,0.194272
1,640,12,0.145248
0,640,12,0.193344
1,640,12,0.145504
0,648,12,0.198112
1,648,12,0.147328
0,648,12,0.199424
1,648,12,0.14608
0,648,12,0.197504
1,648,12,0.145376
0,656,12,0.197184
1,656,12,0.146528
0,656,12,0.200608
1,656,12,0.148288
0,656,12,0.198272
1,656,12,0.147616
0,664,12,0.196448
1,664,12,0.148224
0,664,12,0.19872
1,664,12,0.148224
0,664,12,0.19728
1,664,12,0.147264
0,672,12,0.199776
1,672,12,0.146944
0,672,12,0.196416
1,672,12,0.148736
0,672,12,0.198112
1,672,12,0.147296
0,680,12,0.198336
1,680,12,0.147936
0,680,12,0.198336
1,680,12,0.147392
0,680,12,0.198304
1,680,12,0.14832
0,688,12,0.20528
1,688,12,0.157056
0,688,12,0.198112
1,688,12,0.156416
0,688,12,0.197696
1,688,12,0.15744
0,696,12,0.200128
1,696,12,0.155488
0,696,12,0.198592
1,696,12,0.158144
0,696,12,0.198304
1,696,12,0.155712
0,704,12,0.19872
1,704,12,0.157056
0,704,12,0.19984
1,704,12,0.15696
0,704,12,0.198784
1,704,12,0.15712
0,712,12,0.200512
1,712,12,0.159296
0,712,12,0.204032
1,712,12,0.157184
0,712,12,0.20048
1,712,12,0.15776
0,720,12,0.20048
1,720,12,0.156864
0,720,12,0.19824
1,720,12,0.158048
0,720,12,0.201536
1,720,12,0.158656
0,728,12,0.204576
1,728,12,0.157984
0,728,12,0.200448
1,728,12,0.157088
0,728,12,0.199584
1,728,12,0.150816
0,736,12,0.201984
1,736,12,0.157408
0,736,12,0.201664
1,736,12,0.158496
0,736,12,0.200928
1,736,12,0.150208
0,744,12,0.203872
1,744,12,0.158304
0,744,12,0.200192
1,744,12,0.158688
0,744,12,0.20464
1,744,12,0.159808
0,752,12,0.205024
1,752,12,0.152128
0,752,12,0.204352
1,752,12,0.158752
0,752,12,0.202816
1,752,12,0.160128
0,760,12,0.203296
1,760,12,0.159744
0,760,12,0.202048
1,760,12,0.16096
0,760,12,0.201312
1,760,12,0.16
0,768,12,0.204256
1,768,12,0.15952
0,768,12,0.207168
1,768,12,0.159616
0,768,12,0.201728
1,768,12,0.15968
0,776,12,0.206144
1,776,12,0.160256
0,776,12,0.205792
1,776,12,0.161312
0,776,12,0.205024
1,776,12,0.159008
0,784,12,0.20928
1,784,12,0.159808
0,784,12,0.208672
1,784,12,0.159264
0,784,12,0.208384
1,784,12,0.15968
0,792,12,0.206784
1,792,12,0.158912
0,792,12,0.208672
1,792,12,0.161024
0,792,12,0.208768
1,792,12,0.16224
0,800,12,0.209216
1,800,12,0.160416
0,800,12,0.206592
1,800,12,0.15968
0,800,12,0.207328
1,800,12,0.16048
0,808,12,0.209376
1,808,12,0.159872
0,808,12,0.206976
1,808,12,0.160736
0,808,12,0.20768
1,808,12,0.160768
0,816,12,0.205536
1,816,12,0.160032
0,816,12,0.208096
1,816,12,0.160224
0,816,12,0.207232
1,816,12,0.161824
0,824,12,0.209952
1,824,12,0.160704
0,824,12,0.210848
1,824,12,0.160288
0,824,12,0.209184
1,824,12,0.160736
0,832,12,0.209088
1,832,12,0.155872
0,832,12,0.205984
1,832,12,0.159712
0,832,12,0.207424
1,832,12,0.160928
0,840,12,0.211264
1,840,12,0.16048
0,840,12,0.212224
1,840,12,0.160192
0,840,12,0.207904
1,840,12,0.160832
0,848,12,0.20864
1,848,12,0.16
0,848,12,0.211008
1,848,12,0.16016
0,848,12,0.209056
1,848,12,0.160736
0,856,12,0.209536
1,856,12,0.162784
0,856,12,0.212096
1,856,12,0.161504
0,856,12,0.212128
1,856,12,0.163904
0,864,12,0.21536
1,864,12,0.161056
0,864,12,0.208416
1,864,12,0.161376
0,864,12,0.209408
1,864,12,0.162176
0,872,12,0.210048
1,872,12,0.163456
0,872,12,0.211936
1,872,12,0.161952
0,872,12,0.21152
1,872,12,0.162368
0,880,12,0.21024
1,880,12,0.162144
0,880,12,0.210176
1,880,12,0.162304
0,880,12,0.210624
1,880,12,0.161952
0,888,12,0.210016
1,888,12,0.162144
0,888,12,0.212416
1,888,12,0.16336
0,888,12,0.211936
1,888,12,0.162048
0,896,12,0.211264
1,896,12,0.164
0,896,12,0.210944
1,896,12,0.161312
0,896,12,0.211104
1,896,12,0.163776
0,904,12,0.212736
1,904,12,0.162592
0,904,12,0.221152
1,904,12,0.15712
0,904,12,0.210816
1,904,12,0.162656
0,912,12,0.211232
1,912,12,0.162304
0,912,12,0.212416
1,912,12,0.162304
0,912,12,0.21328
1,912,12,0.163296
0,920,12,0.21408
1,920,12,0.162304
0,920,12,0.212896
1,920,12,0.162496
0,920,12,0.211232
1,920,12,0.163328
0,928,12,0.213088
1,928,12,0.16352
0,928,12,0.213472
1,928,12,0.164576
0,928,12,0.215072
1,928,12,0.16368
0,936,12,0.214336
1,936,12,0.164608
0,936,12,0.21648
1,936,12,0.164032
0,936,12,0.214144
1,936,12,0.163936
0,944,12,0.210656
1,944,12,0.16352
0,944,12,0.21424
1,944,12,0.163072
0,944,12,0.212064
1,944,12,0.164672
0,952,12,0.213536
1,952,12,0.1656
0,952,12,0.216352
1,952,12,0.16512
0,952,12,0.213088
1,952,12,0.165312
0,960,12,0.215296
1,960,12,0.16352
0,960,12,0.216832
1,960,12,0.164032
0,960,12,0.213312
1,960,12,0.163648
0,968,12,0.214272
1,968,12,0.165856
0,968,12,0.215232
1,968,12,0.1656
0,968,12,0.214048
1,968,12,0.165216
0,976,12,0.216832
1,976,12,0.166112
0,976,12,0.215328
1,976,12,0.1656
0,976,12,0.218112
1,976,12,0.165344
0,984,12,0.216896
1,984,12,0.16608
0,984,12,0.217312
1,984,12,0.164192
0,984,12,0.218432
1,984,12,0.164288
0,992,12,0.214688
1,992,12,0.165792
0,992,12,0.216352
1,992,12,0.16608
0,992,12,0.216352
1,992,12,0.16448
0,1000,12,0.21424
1,1000,12,0.166112
0,1000,12,0.220064
1,1000,12,0.165056
0,1000,12,0.215872
1,1000,12,0.166368
0,1008,12,0.21936
1,1008,12,0.165824
0,1008,12,0.214304
1,1008,12,0.167008
0,1008,12,0.215968
1,1008,12,0.16768
0,1016,12,0.215584
1,1016,12,0.168192
0,1016,12,0.216192
1,1016,12,0.166528
0,1016,12,0.21872
1,1016,12,0.165344
0,1024,12,0.219232
1,1024,12,0.165568
0,1024,12,0.216544
1,1024,12,0.166656
0,1024,12,0.223136
1,1024,12,0.165888
