type,number_of_arrays,array_size,time
0,504,512,39.2117
1,508,512,3.496
0,508,512,39.8134
1,512,512,3.51086
0,512,512,40.0042
1,516,512,3.49451
0,516,512,40.5653
1,520,512,3.49082
0,520,512,40.7023
1,524,512,3.49731
0,524,512,40.8443
1,528,512,3.50345
0,528,512,41.4151
1,532,512,3.49785
0,532,512,41.6245
1,536,512,3.5033
0,536,512,41.7658
1,540,512,3.48403
0,540,512,42.4126
1,544,512,3.49727
0,544,512,42.543
1,548,512,3.51113
0,548,512,42.7261
1,552,512,3.49425
0,552,512,43.2738
1,556,512,3.51052
0,556,512,43.4412
1,560,512,3.511
0,560,512,43.5777
1,564,512,3.49261
0,564,512,1.89178e+12
1,568,512,3.50599
0,568,512,44.3516
1,572,512,3.49276
0,572,512,44.9785
1,576,512,3.48799
0,576,512,45.151
1,580,512,3.49512
0,580,512,45.2916
1,584,512,3.49594
0,584,512,45.8888
1,588,512,3.49423
0,588,512,45.9533
1,592,512,3.51141
0,592,512,46.1528
1,596,512,3.49211
0,596,512,46.324
1,600,512,3.49631
0,600,512,46.9007
1,604,512,3.50301
0,604,512,47.5538
1,608,512,3.49064
0,608,512,47.7452
1,612,512,3.49518
0,612,512,1.89178e+12
1,616,512,3.49795
0,616,512,48.4554
1,620,512,3.49155
0,620,512,48.5928
1,624,512,3.49776
0,624,512,48.7189
1,628,512,3.50261
0,628,512,48.8736
1,632,512,3.50061
0,632,512,49.4706
1,636,512,3.49483
0,636,512,49.6748
1,640,512,3.51217
0,640,512,50.2865
1,644,512,3.49741
0,644,512,50.4634
1,648,512,3.48869
0,648,512,50.4847
1,652,512,3.50026
0,652,512,51.1619
1,656,512,3.49272
0,656,512,51.2735
1,660,512,3.50209
0,660,512,51.4548
1,664,512,3.49855
0,664,512,52.0521
1,668,512,3.49796
0,668,512,1.89178e+12
1,672,512,3.49818
0,672,512,52.7625
1,676,512,3.50883
0,676,512,52.9596
1,680,512,3.4994
0,680,512,53.0705
1,684,512,3.49798
0,684,512,53.1832
1,688,512,3.49508
0,688,512,53.8246
1,692,512,3.50291
0,692,512,54.0084
1,696,512,3.51335
0,696,512,54.1233
1,700,512,3.48408
0,700,512,54.768
1,704,512,3.49646
0,704,512,54.8468
1,708,512,3.49741
0,708,512,55.0369
1,712,512,3.49953
