type,timestamp,power
idle256_r1_wordcount_memory,1648256622241941685,34768
idle256_r1_wordcount_memory,1648256622726257054,48318
idle256_r1_wordcount_memory,1648256627822441873,163750
idle256_r1_wordcount_memory,1648256627823197890,163750
