type,timestamp,power
idle128_wordcount_memory,1647037494616603837,23981
idle128_wordcount_memory,1647037495039827002,35394
idle128_wordcount_memory,1647037497333815820,149577
idle128_wordcount_memory,1647037497334839039,149577
