type,timestamp,power
idle32_wordcount_memory,1647036690147971173,23110
idle32_wordcount_memory,1647036690706284747,39977
idle32_wordcount_memory,1647036694714891357,148511
idle32_wordcount_memory,1647036694717173242,148511
