type,timestamp,power
idle64_wordcount_memory,1647037021081451331,23076
idle64_wordcount_memory,1647037021645309319,44076
idle64_wordcount_memory,1647037025263260608,148304
idle64_wordcount_memory,1647037025266458969,148304
