type,timestamp,power
idle128_r2_coalescing_memory,1648606957364712559,113129
idle128_r2_coalescing_memory,1648606957572739247,113593
idle128_r2_coalescing_memory,1648606962382679105,129522
idle128_r2_coalescing_memory,1648606962384413252,129522
