type,timestamp,power
idle32_coalescing_memory,1647038896952200329,23516
idle32_coalescing_memory,1647038897346708565,31879
idle32_coalescing_memory,1647038901912372992,172397
idle32_coalescing_memory,1647038901914503041,172397
