type,timestamp,power
t256_b16_wordcount_memory,1650154556210391016,112604
t256_b16_wordcount_memory,1650154556655385722,112026
t256_b16_wordcount_memory,1650154561674518549,115011
t256_b16_wordcount_memory,1650154561678169904,115011
