type,timestamp,power
t256_b64_wordcount_memory,1650155439414127287,113481
t256_b64_wordcount_memory,1650155439849763487,113237
t256_b64_wordcount_memory,1650155441374254572,123450
t256_b64_wordcount_memory,1650155441375470028,123450
