type,timestamp,power
t256_b512_coalescing_memory,1650157381779173540,113040
t256_b512_coalescing_memory,1650157382070737332,113471
t256_b512_coalescing_memory,1650157387426149757,118865
t256_b512_coalescing_memory,1650157387427709201,118865
