type,number_of_arrays,array_size,time
1,1024,144,2.699999999999999899e-05
0,1024,144,2.900000000000000017e-05
1,1024,148,2.799999999999999958e-05
0,1024,148,3.1999999999999998552e-05
1,1024,152,2.499999999999999781e-05
0,1024,152,2.900000000000000017e-05
1,1024,156,2.59999999999999984e-05
0,1024,156,2.900000000000000017e-05
1,1024,160,2.699999999999999899e-05
0,1024,160,2.699999999999999899e-05
1,1024,164,2.799999999999999958e-05
0,1024,164,2.900000000000000017e-05
1,1024,168,2.59999999999999984e-05
0,1024,168,2.900000000000000017e-05
1,1024,172,2.59999999999999984e-05
0,1024,172,2.900000000000000017e-05
1,1024,176,2.699999999999999899e-05
0,1024,176,2.699999999999999899e-05
1,1024,180,2.799999999999999958e-05
0,1024,180,2.499999999999999781e-05
1,1024,184,2.9999999999999997372e-05
0,1024,184,2.59999999999999984e-05
1,1024,188,2.699999999999999899e-05
0,1024,188,2.799999999999999958e-05
1,1024,192,2.59999999999999984e-05
0,1024,192,2.699999999999999899e-05
1,1024,196,2.900000000000000017e-05
0,1024,196,2.799999999999999958e-05
1,1024,200,2.59999999999999984e-05
0,1024,200,2.59999999999999984e-05
1,1024,204,2.59999999999999984e-05
0,1024,204,2.499999999999999781e-05
1,1024,208,2.699999999999999899e-05
0,1024,208,2.799999999999999958e-05
1,1024,212,2.3000000000000000018e-05
0,1024,212,2.699999999999999899e-05
1,1024,216,2.699999999999999899e-05
0,1024,216,2.499999999999999781e-05
1,1024,220,2.59999999999999984e-05
0,1024,220,2.699999999999999899e-05
1,1024,224,2.59999999999999984e-05
0,1024,224,2.699999999999999899e-05
1,1024,228,2.699999999999999899e-05
0,1024,228,2.59999999999999984e-05
1,1024,232,2.4000000000000000608e-05
0,1024,232,2.699999999999999899e-05
1,1024,236,2.59999999999999984e-05
0,1024,236,2.499999999999999781e-05
1,1024,240,2.499999999999999781e-05
0,1024,240,2.59999999999999984e-05
1,1024,244,2.59999999999999984e-05
0,1024,244,2.900000000000000017e-05
1,1024,248,2.699999999999999899e-05
0,1024,248,2.799999999999999958e-05
1,1024,252,2.59999999999999984e-05
0,1024,252,2.59999999999999984e-05
1,1024,256,2.59999999999999984e-05
0,1024,256,2.59999999999999984e-05
1,1024,260,2.499999999999999781e-05
0,1024,260,2.9999999999999997372e-05
1,1024,264,2.900000000000000017e-05
0,1024,264,2.59999999999999984e-05
1,1024,268,2.699999999999999899e-05
0,1024,268,2.799999999999999958e-05
1,1024,272,2.699999999999999899e-05
0,1024,272,2.59999999999999984e-05
1,1024,276,2.59999999999999984e-05
0,1024,276,2.499999999999999781e-05
1,1024,280,2.699999999999999899e-05
0,1024,280,2.59999999999999984e-05
1,1024,284,2.9999999999999997372e-05
0,1024,284,2.699999999999999899e-05
1,1024,288,2.699999999999999899e-05
0,1024,288,2.799999999999999958e-05
1,1024,292,3.100000000000000135e-05
0,1024,292,2.59999999999999984e-05
1,1024,296,2.59999999999999984e-05
0,1024,296,2.799999999999999958e-05
1,1024,300,2.699999999999999899e-05
0,1024,300,2.699999999999999899e-05
1,1024,304,2.699999999999999899e-05
0,1024,304,2.499999999999999781e-05
1,1024,308,2.699999999999999899e-05
0,1024,308,2.59999999999999984e-05
1,1024,312,2.59999999999999984e-05
0,1024,312,2.799999999999999958e-05
1,1024,316,2.799999999999999958e-05
0,1024,316,2.499999999999999781e-05
1,1024,320,2.799999999999999958e-05
0,1024,320,2.499999999999999781e-05
1,1024,324,2.59999999999999984e-05
0,1024,324,2.499999999999999781e-05
1,1024,328,2.499999999999999781e-05
0,1024,328,2.59999999999999984e-05
1,1024,332,2.4000000000000000608e-05
0,1024,332,2.900000000000000017e-05
