type,number_of_arrays,array_size,time
1,512,464,2.09384
0,512,464,22.4461
1,512,468,2.07642
0,512,468,16.2311
1,512,472,2.56405
0,512,472,18.1772
1,512,476,2.12257
0,512,476,17.098
1,512,480,2.80561
0,512,480,38.3649
1,512,484,2.61796
0,512,484,18.0798
1,512,488,2.63501
0,512,488,19.1058
1,512,492,2.65304
0,512,492,18.1229
1,512,496,2.77668
0,512,496,25.0308
1,512,500,2.69245
0,512,500,18.2281
1,512,504,2.7347
0,512,504,20.8118
1,512,508,2.7299
0,512,508,18.0276
1,512,512,3.52498
0,512,512,40.152
