type,timestamp,power
idle64_r2_coalescing_memory,1648252597163529405,32224
idle64_r2_coalescing_memory,1648252597544762418,44939
idle64_r2_coalescing_memory,1648252602540927650,183524
idle64_r2_coalescing_memory,1648252602543710332,183524
