type,timestamp,power
idle128_r4_matrixMul_compute,1648084513458312766,35164
idle128_r4_matrixMul_compute,1648084513853493597,43883
idle128_r4_matrixMul_compute,1648084519130753675,273301
idle128_r4_matrixMul_compute,1648084519185952685,273372
