type,timestamp,power
t512_b8_wordcount_memory,1650154716156126000,112520
t512_b8_wordcount_memory,1650154716584264734,111933
t512_b8_wordcount_memory,1650154721672570288,114762
t512_b8_wordcount_memory,1650154721673571296,114762
