type,timestamp,power
t512_b16_wordcount_memory,1650155693672416461,112319
t512_b16_wordcount_memory,1650155694108191997,112437
t512_b16_wordcount_memory,1650155696694326527,117620
t512_b16_wordcount_memory,1650155696696391908,117620
