type,timestamp,power
idle512_coalescing_memory,1647039251816514280,23875
idle512_coalescing_memory,1647039252215046591,34887
idle512_coalescing_memory,1647039258211288343,205596
idle512_coalescing_memory,1647039258212635741,205584
