type,timestamp,power
t1024_b200_matrixMul_compute,1651500340741657923,112647
t1024_b200_matrixMul_compute,1651500340941161335,112879
t1024_b200_matrixMul_compute,1651500344529408294,120207
t1024_b200_matrixMul_compute,1651500344530282578,120207
