type,timestamp,power
t256_b64_vectorAdd_compute,1650147489730211948,112651
t256_b64_vectorAdd_compute,1650147490024478434,112904
t256_b64_vectorAdd_compute,1650147494802423906,114270
t256_b64_vectorAdd_compute,1650147494804050269,114270
