type,number_of_arrays,array_size,time
0,8,8,0.041312
1,8,8,0.017728
0,8,8,0.038016
1,8,8,0.017344
0,8,8,0.039936
1,8,8,0.017248
0,16,8,0.04208
1,16,8,0.018176
0,16,8,0.042464
1,16,8,0.018272
0,16,8,0.0424
1,16,8,0.018304
0,24,8,0.045696
1,24,8,0.019808
0,24,8,0.04416
1,24,8,0.020672
0,24,8,0.046048
1,24,8,0.019744
0,32,8,0.046816
1,32,8,0.019296
0,32,8,0.046688
1,32,8,0.02032
0,32,8,0.04688
1,32,8,0.020064
0,40,8,0.046816
1,40,8,0.020096
0,40,8,0.04576
1,40,8,0.019456
0,40,8,0.046528
1,40,8,0.020576
0,48,8,0.050144
1,48,8,0.020384
0,48,8,0.048672
1,48,8,0.019488
0,48,8,0.04656
1,48,8,0.0192
0,56,8,0.047872
1,56,8,0.026976
0,56,8,0.048032
1,56,8,0.020608
0,56,8,0.047648
1,56,8,0.020384
0,64,8,0.047776
1,64,8,0.023712
0,64,8,0.049248
1,64,8,0.023072
0,64,8,0.048096
1,64,8,0.023072
0,72,8,0.051808
1,72,8,0.023552
0,72,8,0.049888
1,72,8,0.023296
0,72,8,0.051104
1,72,8,0.024256
0,80,8,0.048992
1,80,8,0.029216
0,80,8,0.051296
1,80,8,0.024256
0,80,8,0.049312
1,80,8,0.022944
0,88,8,0.048896
1,88,8,0.023744
0,88,8,0.050112
1,88,8,0.023488
0,88,8,0.049248
1,88,8,0.024064
0,96,8,0.049216
1,96,8,0.026944
0,96,8,0.050176
1,96,8,0.026272
0,96,8,0.05024
1,96,8,0.025408
0,104,8,0.04912
1,104,8,0.02656
0,104,8,0.050816
1,104,8,0.027424
0,104,8,0.049856
1,104,8,0.027296
0,112,8,0.05104
1,112,8,0.025888
0,112,8,0.04912
1,112,8,0.026624
0,112,8,0.049184
1,112,8,0.026112
0,120,8,0.05264
1,120,8,0.027008
0,120,8,0.051904
1,120,8,0.026912
0,120,8,0.050752
1,120,8,0.02752
0,128,8,0.04944
1,128,8,0.026848
0,128,8,0.051616
1,128,8,0.02688
0,128,8,0.051168
1,128,8,0.027104
0,136,8,0.056576
1,136,8,0.028384
0,136,8,0.054016
1,136,8,0.028448
0,136,8,0.054688
1,136,8,0.028288
0,144,8,0.057632
1,144,8,0.02816
0,144,8,0.055264
1,144,8,0.028768
0,144,8,0.054272
1,144,8,0.028384
0,152,8,0.05536
1,152,8,0.0288
0,152,8,0.054656
1,152,8,0.02832
0,152,8,0.05376
1,152,8,0.027648
0,160,8,0.055072
1,160,8,0.031072
0,160,8,0.055648
1,160,8,0.031296
0,160,8,0.055328
1,160,8,0.031424
0,168,8,0.057856
1,168,8,0.032704
0,168,8,0.05808
1,168,8,0.03088
0,168,8,0.055104
1,168,8,0.033568
0,176,8,0.056704
1,176,8,0.031616
0,176,8,0.056096
1,176,8,0.032384
0,176,8,0.056992
1,176,8,0.03168
0,184,8,0.05472
1,184,8,0.031872
0,184,8,0.05904
1,184,8,0.033056
0,184,8,0.054624
1,184,8,0.031744
0,192,8,0.05984
1,192,8,0.032768
0,192,8,0.059168
1,192,8,0.033088
0,192,8,0.0536
1,192,8,0.032096
0,200,8,0.061056
1,200,8,0.033344
0,200,8,0.062144
1,200,8,0.033056
0,200,8,0.059392
1,200,8,0.034688
0,208,8,0.058336
1,208,8,0.032608
0,208,8,0.057312
1,208,8,0.032736
0,208,8,0.06656
1,208,8,0.035328
0,216,8,0.05936
1,216,8,0.032992
0,216,8,0.061792
1,216,8,0.032512
0,216,8,0.060928
1,216,8,0.0344
0,224,8,0.06048
1,224,8,0.033664
0,224,8,0.059104
1,224,8,0.03248
0,224,8,0.065856
1,224,8,0.033408
0,232,8,0.07216
1,232,8,0.041728
0,232,8,0.06832
1,232,8,0.041472
