type,timestamp,power
t64_b32_simpleCUFFT_hybrid,1650154104513554550,112186
t64_b32_simpleCUFFT_hybrid,1650154105217261500,111433
t64_b32_simpleCUFFT_hybrid,1650154110811510624,111370
t64_b32_simpleCUFFT_hybrid,1650154110812888792,111370
