type,timestamp,power
idle128_matrixMul_compute,1647368254894449797,23198
idle128_matrixMul_compute,1647368255336395377,34584
idle128_matrixMul_compute,1647368260579471017,265398
idle128_matrixMul_compute,1647368260637285754,265398
