type,timestamp,power
idle32_r1_wordcount_memory,1648683770400787399,113916
idle32_r1_wordcount_memory,1648683770666087969,114147
idle32_r1_wordcount_memory,1648683775679631582,116926
idle32_r1_wordcount_memory,1648683775680333430,116926
