type,timestamp,power
idle256_r1_vectorAdd_compute,1648081669045735000,33867
idle256_r1_vectorAdd_compute,1648081669438300535,40696
idle256_r1_vectorAdd_compute,1648081674095555406,161701
idle256_r1_vectorAdd_compute,1648081674097054262,161701
