type,timestamp,power
idle32_r4_simpleCUFFT_hybrid,1648604159872444901,113595
idle32_r4_simpleCUFFT_hybrid,1648604160291209763,113734
idle32_r4_simpleCUFFT_hybrid,1648604165683512082,114236
idle32_r4_simpleCUFFT_hybrid,1648604165684961255,114236
