type,timestamp,power
idle1024_r1_matrixMul_compute,1648085843054648626,32888
idle1024_r1_matrixMul_compute,1648085843449773080,41745
idle1024_r1_matrixMul_compute,1648085848699123811,267356
idle1024_r1_matrixMul_compute,1648085848754665789,267356
