type,timestamp,power
t64_b200_matrixMul_compute,1650143386874799032,113056
t64_b200_matrixMul_compute,1650143387174789860,113570
t64_b200_matrixMul_compute,1650143387509776873,117130
t64_b200_matrixMul_compute,1650143387511636276,117130
