type,timestamp,power
t1024_b50_matrixMul_compute,1650145020600979663,112913
t1024_b50_matrixMul_compute,1650145020893760575,113020
t1024_b50_matrixMul_compute,1650145021953122928,132028
t1024_b50_matrixMul_compute,1650145021968967907,132028
