type,timestamp,power
idle64_vectorAdd_compute,1646946883141255709,24348
idle64_vectorAdd_compute,1646946883545245876,37146
idle64_vectorAdd_compute,1646946892602577790,162687
idle64_vectorAdd_compute,1646946892605308591,162687
