type,timestamp,power
simpleCUFFT_hybrid,1645237243703860578,23847
simpleCUFFT_hybrid,1645237244239298845,43472
simpleCUFFT_hybrid,1645237248585598964,146499
simpleCUFFT_hybrid,1645237248586597568,146499
