type,number_of_arrays,array_size,time
1,256,8,3.2e-05
0,256,8,6e-05
1,256,16,3.1e-05
0,256,16,6.9e-05
1,256,32,3e-05
0,256,32,0.000119
1,256,64,3.3e-05
0,256,64,0.000299
1,256,128,2.8e-05
0,256,128,0.000168
1,256,256,3.1e-05
0,256,256,0.0037
1,256,512,3.1e-05
0,256,512,0.00225
1,256,1024,3.1e-05
0,256,1024,0.003618
1,256,2048,3.2e-05
0,256,2048,0.012971
1,256,4096,2.8e-05
0,256,4096,0.076584
1,256,8192,1.3e-05
0,256,8192,0.057048
