type,number_of_arrays,array_size,time
1,8,64,2.9e-05
0,8,64,0.000134
1,16,64,2.9e-05
0,16,64,0.000241
1,32,64,3e-05
0,32,64,0.00012
1,64,64,3.1e-05
0,64,64,0.000282
1,128,64,2.9e-05
0,128,64,0.000283
1,256,64,3.1e-05
0,256,64,0.000232
1,512,64,2.8e-05
0,512,64,0.000168
1,1024,64,6.5e-05
0,1024,64,0.000398
