type,timestamp,power
idle32_r2_transpose_memory,1648652054286889160,113497
idle32_r2_transpose_memory,1648652054533323676,113798
idle32_r2_transpose_memory,1648652061145296447,194216
idle32_r2_transpose_memory,1648652061148055053,194216
