type,timestamp,power
idle256_r1_transpose_memory,1648329552222690538,34888
idle256_r1_transpose_memory,1648329552683895670,44694
idle256_r1_transpose_memory,1648329557765492812,309857
idle256_r1_transpose_memory,1648329557770929431,309857
