type,timestamp,power
idle256_r5_transpose_memory,1648330029407808424,33884
idle256_r5_transpose_memory,1648330029854113831,42721
idle256_r5_transpose_memory,1648330034936350271,303577
idle256_r5_transpose_memory,1648330034941113363,303577
