type,timestamp,power
idle32_r3_vectorAdd_compute,1648601676494097360,114706
idle32_r3_vectorAdd_compute,1648601676701563411,114592
idle32_r3_vectorAdd_compute,1648601681809916405,123444
idle32_r3_vectorAdd_compute,1648601681810505795,123444
