type,timestamp,power
idle128_r2_wordcount_memory,1648256349610281501,33763
idle128_r2_wordcount_memory,1648256350103317821,47219
idle128_r2_wordcount_memory,1648256355204996117,162761
idle128_r2_wordcount_memory,1648256355206230181,162761
