type,timestamp,power
idle64_r4_wordcount_memory,1648255994933025895,33336
idle64_r4_wordcount_memory,1648255995430231851,49401
idle64_r4_wordcount_memory,1648256000517064509,162234
idle64_r4_wordcount_memory,1648256000519453606,162234
