type,timestamp,power
idle64_r2_wordcount_memory,1648255787156017482,32475
idle64_r2_wordcount_memory,1648255787655440626,54412
idle64_r2_wordcount_memory,1648255792719688528,162276
idle64_r2_wordcount_memory,1648255792720883740,162276
