type,timestamp,power
idle512_vectorAdd_compute,1646947670613993565,23690
idle512_vectorAdd_compute,1646947671018229152,37055
idle512_vectorAdd_compute,1646947680157438011,164201
idle512_vectorAdd_compute,1646947680160408197,164201
