type,timestamp,power
idle64_r2_simpleCUFFT_hybrid,1648086478101397069,34334
idle64_r2_simpleCUFFT_hybrid,1648086478916950372,60725
idle64_r2_simpleCUFFT_hybrid,1648086483589151092,143059
idle64_r2_simpleCUFFT_hybrid,1648086483591017129,143059
