type,timestamp,power
idle64_r1_coalescing_memory,1648606479520591905,113496
idle64_r1_coalescing_memory,1648606479726733893,113661
idle64_r1_coalescing_memory,1648606484553080502,134031
idle64_r1_coalescing_memory,1648606484553732969,134031
