type,timestamp,power
idle64_r5_transpose_memory,1648652939535185323,113658
idle64_r5_transpose_memory,1648652939790996673,114601
idle64_r5_transpose_memory,1648652946398605049,194887
idle64_r5_transpose_memory,1648652946400792446,194887
