type,timestamp,power
idle64_r4_transpose_memory,1648652856973488754,113340
idle64_r4_transpose_memory,1648652857227560168,113741
idle64_r4_transpose_memory,1648652863834210240,194794
idle64_r4_transpose_memory,1648652863836990046,194794
