type,timestamp,power
idle512_r1_transpose_memory,1648330112627593694,34018
idle512_r1_transpose_memory,1648330113079389775,40595
idle512_r1_transpose_memory,1648330118150974079,304496
idle512_r1_transpose_memory,1648330118155668994,304496
