type,timestamp,power
idle512_simpleCUFFT_hybrid,1647035482716568253,27033
idle512_simpleCUFFT_hybrid,1647035483515345236,72151
idle512_simpleCUFFT_hybrid,1647035492808182240,134877
idle512_simpleCUFFT_hybrid,1647035492809167767,134877
