type,timestamp,power
t256_b1024_transpose_memory,1650220752581456314,113661
t256_b1024_transpose_memory,1650220752949338006,114087
t256_b1024_transpose_memory,1650220759547405992,194428
t256_b1024_transpose_memory,1650220759553224933,194428
