type,timestamp,power
t512_b1024_transpose_memory,1650220809281607038,112995
t512_b1024_transpose_memory,1650220809649476687,112885
t512_b1024_transpose_memory,1650220817068956762,190927
t512_b1024_transpose_memory,1650220817074208250,190927
