type,timestamp,power
idle512_wordcount_memory,1647268385632474538,29688
idle512_wordcount_memory,1647268386037197459,38668
idle512_wordcount_memory,1647268387620150449,150842
idle512_wordcount_memory,1647268387620586344,150842
