type,timestamp,power
idle256_wordcount_memory,1647268315556782589,23948
idle256_wordcount_memory,1647268315917670015,35919
idle256_wordcount_memory,1647268318213389702,150443
idle256_wordcount_memory,1647268318214195037,150443
